pair_id,language,difficulty,snippet_x_id,snippet_y_id,human_preference,abs_z_diff,image_x_path,image_y_path
full_rq0_seed42__rq0_0056__rq0_0067,java,medium,rq0_0056,rq0_0067,rq0_0067,,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0056.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0067.png
ext_dorn_python_easy_06000,python,easy,dorn_python_022,dorn_python_028,dorn_python_022,1.1028246458080244,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_022.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_028.png
ext_dorn_python_easy_06001,python,easy,dorn_python_002,dorn_python_086,dorn_python_086,1.0539302715637044,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_002.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_086.png
ext_dorn_python_easy_06002,python,easy,dorn_python_079,dorn_python_113,dorn_python_113,1.163590624678384,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_079.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_113.png
ext_dorn_python_easy_06003,python,easy,dorn_python_016,dorn_python_086,dorn_python_086,1.9945658552085137,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_016.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_086.png
ext_dorn_python_easy_06004,python,easy,dorn_python_091,dorn_python_111,dorn_python_091,1.0732546374248202,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_091.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_111.png
ext_dorn_python_easy_06005,python,easy,dorn_python_072,dorn_python_106,dorn_python_072,1.005759586468756,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_072.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_106.png
ext_dorn_python_easy_06006,python,easy,dorn_python_043,dorn_python_058,dorn_python_058,2.0417494812129853,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_043.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_058.png
ext_dorn_python_easy_06007,python,easy,dorn_python_072,dorn_python_087,dorn_python_087,1.0997091432113808,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_072.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_087.png
ext_dorn_python_easy_06008,python,easy,dorn_python_004,dorn_python_088,dorn_python_088,1.2913337961040128,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_004.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_088.png
ext_dorn_python_easy_06009,python,easy,dorn_python_008,dorn_python_011,dorn_python_011,1.3028567565490274,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_008.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_011.png
ext_dorn_python_easy_06010,python,easy,dorn_python_023,dorn_python_040,dorn_python_040,1.0771638136272674,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_023.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_040.png
ext_dorn_python_easy_06011,python,easy,dorn_python_039,dorn_python_071,dorn_python_039,2.0945506892492367,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_039.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_071.png
ext_dorn_python_easy_06012,python,easy,dorn_python_090,dorn_python_103,dorn_python_103,1.5040424699512362,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_090.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_103.png
ext_dorn_python_easy_06013,python,easy,dorn_python_036,dorn_python_098,dorn_python_098,1.0223675640986432,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_036.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_098.png
ext_dorn_python_easy_06014,python,easy,dorn_python_032,dorn_python_043,dorn_python_032,2.2146712956749486,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_032.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_043.png
ext_dorn_python_easy_06015,python,easy,dorn_python_002,dorn_python_036,dorn_python_002,1.0945075109788187,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_002.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_036.png
ext_dorn_python_easy_06016,python,easy,dorn_python_054,dorn_python_070,dorn_python_070,1.186003050930006,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_054.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_070.png
ext_dorn_python_easy_06017,python,easy,dorn_python_010,dorn_python_071,dorn_python_010,1.7460651257487076,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_010.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_071.png
ext_dorn_python_easy_06018,python,easy,dorn_python_093,dorn_python_106,dorn_python_093,1.6612232739651294,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_093.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_106.png
ext_dorn_python_easy_06019,python,easy,dorn_python_001,dorn_python_021,dorn_python_021,1.519579249548634,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_001.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_021.png
ext_dorn_python_easy_06020,python,easy,dorn_python_021,dorn_python_100,dorn_python_021,2.5989187382575283,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_021.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_100.png
ext_dorn_python_easy_06021,python,easy,dorn_python_033,dorn_python_052,dorn_python_052,1.025351145034803,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_033.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_052.png
ext_dorn_python_easy_06022,python,easy,dorn_python_031,dorn_python_067,dorn_python_067,1.583200830153348,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_031.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_067.png
ext_dorn_python_easy_06023,python,easy,dorn_python_043,dorn_python_045,dorn_python_045,2.377981532067169,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_043.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_045.png
ext_dorn_python_easy_06024,python,easy,dorn_python_038,dorn_python_089,dorn_python_089,1.2459342741345223,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_038.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_089.png
ext_dorn_python_easy_06025,python,easy,dorn_python_016,dorn_python_061,dorn_python_061,1.0756077162354645,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_016.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_061.png
ext_dorn_python_easy_06026,python,easy,dorn_python_009,dorn_python_079,dorn_python_009,1.027475803221354,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_009.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_079.png
ext_dorn_python_easy_06027,python,easy,dorn_python_048,dorn_python_111,dorn_python_048,1.8618794569537696,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_048.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_111.png
ext_dorn_python_easy_06028,python,easy,dorn_python_055,dorn_python_095,dorn_python_055,1.142269004698714,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_055.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_095.png
ext_dorn_python_easy_06029,python,easy,dorn_python_027,dorn_python_036,dorn_python_027,1.943700395517012,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_027.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_036.png
ext_dorn_python_easy_06030,python,easy,dorn_python_007,dorn_python_087,dorn_python_087,1.417100372087254,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_007.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_087.png
ext_dorn_python_easy_06031,python,easy,dorn_python_021,dorn_python_032,dorn_python_021,1.1540868487209464,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_021.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_032.png
ext_dorn_python_easy_06032,python,easy,dorn_python_040,dorn_python_071,dorn_python_040,1.0512835421974875,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_040.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_071.png
ext_dorn_python_easy_06033,python,easy,dorn_python_001,dorn_python_111,dorn_python_001,1.0625324028168146,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_001.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_111.png
ext_dorn_python_easy_06034,python,easy,dorn_python_071,dorn_python_102,dorn_python_102,1.45050244304981,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_071.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_102.png
ext_dorn_python_easy_06035,python,easy,dorn_python_038,dorn_python_063,dorn_python_063,1.3938621981085637,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_038.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_063.png
ext_dorn_python_easy_06036,python,easy,dorn_python_011,dorn_python_076,dorn_python_011,1.8221960961123125,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_011.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_076.png
ext_dorn_python_easy_06037,python,easy,dorn_python_017,dorn_python_027,dorn_python_027,1.28075398038447,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_017.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_027.png
ext_dorn_python_easy_06038,python,easy,dorn_python_011,dorn_python_105,dorn_python_011,1.24083881392935,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_011.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_105.png
ext_dorn_python_easy_06039,python,easy,dorn_python_020,dorn_python_046,dorn_python_046,1.0294713898124392,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_020.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_046.png
ext_dorn_python_easy_06040,python,easy,dorn_python_004,dorn_python_054,dorn_python_004,1.2165797422717533,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_004.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_054.png
ext_dorn_python_easy_06041,python,easy,dorn_python_019,dorn_python_074,dorn_python_074,1.0370594480076003,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_019.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_074.png
ext_dorn_python_easy_06042,python,easy,dorn_python_052,dorn_python_100,dorn_python_052,1.8164894709906785,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_052.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_100.png
ext_dorn_python_easy_06043,python,easy,dorn_python_004,dorn_python_048,dorn_python_048,1.0659861676171083,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_004.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_048.png
ext_dorn_python_easy_06044,python,easy,dorn_python_024,dorn_python_108,dorn_python_108,1.0117757672503895,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_024.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_108.png
ext_dorn_python_easy_06045,python,easy,dorn_python_067,dorn_python_093,dorn_python_067,1.062009568812536,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_067.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_093.png
ext_dorn_python_easy_06046,python,easy,dorn_python_031,dorn_python_082,dorn_python_082,1.1732754709535886,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_031.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_082.png
ext_dorn_python_easy_06047,python,easy,dorn_python_001,dorn_python_011,dorn_python_011,1.0857964482606544,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_001.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_011.png
ext_dorn_python_easy_06048,python,easy,dorn_python_020,dorn_python_084,dorn_python_084,1.0560465974102182,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_020.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_084.png
ext_dorn_python_easy_06049,python,easy,dorn_python_057,dorn_python_111,dorn_python_057,1.4301464505749395,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_057.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_111.png
ext_dorn_python_easy_06050,python,easy,dorn_python_111,dorn_python_114,dorn_python_114,1.5904932346944949,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_111.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_114.png
ext_dorn_python_easy_06051,python,easy,dorn_python_010,dorn_python_029,dorn_python_010,1.6397142740875417,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_010.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_029.png
ext_dorn_python_easy_06052,python,easy,dorn_python_012,dorn_python_099,dorn_python_012,1.6324729611533264,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_012.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_099.png
ext_dorn_python_easy_06053,python,easy,dorn_python_035,dorn_python_084,dorn_python_084,1.0340990642131094,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_035.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_084.png
ext_dorn_python_easy_06054,python,easy,dorn_python_005,dorn_python_110,dorn_python_005,1.830736273112158,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_005.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_110.png
ext_dorn_python_easy_06055,python,easy,dorn_python_077,dorn_python_088,dorn_python_088,1.3149697660982471,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_077.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_088.png
ext_dorn_python_easy_06056,python,easy,dorn_python_031,dorn_python_048,dorn_python_048,1.2552260561041428,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_031.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_048.png
ext_dorn_python_easy_06057,python,easy,dorn_python_024,dorn_python_099,dorn_python_024,1.0743506495808712,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_024.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_099.png
ext_dorn_python_easy_06058,python,easy,dorn_python_076,dorn_python_103,dorn_python_103,2.0787158434773594,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_076.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_103.png
ext_dorn_python_easy_06059,python,easy,dorn_python_010,dorn_python_077,dorn_python_010,1.0736317104925743,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_010.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_077.png
ext_dorn_python_easy_06060,python,easy,dorn_python_001,dorn_python_019,dorn_python_001,1.2855107019827487,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_001.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_019.png
ext_dorn_python_easy_06061,python,easy,dorn_python_027,dorn_python_110,dorn_python_027,2.237165462512768,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_027.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_110.png
ext_dorn_python_easy_06062,python,easy,dorn_python_020,dorn_python_063,dorn_python_063,1.8186131864779569,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_020.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_063.png
