language,pair_id,order,parsed_choice,old_choice,margin,abs_margin
java,full_rq0_seed42__rq0_0154__rq0_0244,AB,A,B,6.5,6.5
java,full_rq0_seed42__rq0_0154__rq0_0244,BA,A,B,1.75,1.75
java,full_rq0_seed42__rq0_0154__rq0_0279,BA,A,B,7.5,7.5
java,full_rq0_seed42__rq0_0154__rq0_0289,BA,A,B,1.0,1.0
java,full_rq0_seed42__rq0_0154__rq0_0297,AB,A,B,7.25,7.25
java,full_rq0_seed42__rq0_0155__rq0_0203,BA,B,A,-1.0,1.0
java,full_rq0_seed42__rq0_0155__rq0_0205,BA,B,A,-3.5,3.5
java,full_rq0_seed42__rq0_0155__rq0_0215,AB,A,B,6.75,6.75
java,full_rq0_seed42__rq0_0156__rq0_0165,AB,A,B,7.0,7.0
java,full_rq0_seed42__rq0_0156__rq0_0169,AB,A,B,1.0,1.0
java,full_rq0_seed42__rq0_0156__rq0_0169,BA,A,B,6.0,6.0
java,full_rq0_seed42__rq0_0156__rq0_0223,BA,A,B,7.25,7.25
java,full_rq0_seed42__rq0_0156__rq0_0229,BA,A,B,7.25,7.25
java,full_rq0_seed42__rq0_0156__rq0_0234,AB,B,A,-5.0,5.0
java,full_rq0_seed42__rq0_0156__rq0_0234,BA,A,B,4.25,4.25
java,full_rq0_seed42__rq0_0156__rq0_0235,BA,A,B,9.25,9.25
java,full_rq0_seed42__rq0_0157__rq0_0176,AB,B,A,-6.25,6.25
java,full_rq0_seed42__rq0_0157__rq0_0255,BA,A,B,0.0,0.0
java,full_rq0_seed42__rq0_0157__rq0_0307,BA,A,B,5.75,5.75
java,full_rq0_seed42__rq0_0158__rq0_0283,BA,B,A,-0.5,0.5
java,full_rq0_seed42__rq0_0159__rq0_0172,AB,A,B,1.0,1.0
java,full_rq0_seed42__rq0_0159__rq0_0223,BA,A,B,0.75,0.75
java,full_rq0_seed42__rq0_0160__rq0_0252,BA,A,B,0.5,0.5
java,full_rq0_seed42__rq0_0162__rq0_0309,BA,A,B,12.75,12.75
java,full_rq0_seed42__rq0_0163__rq0_0236,AB,A,B,0.75,0.75
java,full_rq0_seed42__rq0_0164__rq0_0232,AB,B,A,-0.25,0.25
java,full_rq0_seed42__rq0_0164__rq0_0232,BA,A,B,12.25,12.25
java,full_rq0_seed42__rq0_0165__rq0_0256,AB,B,A,-3.5,3.5
java,full_rq0_seed42__rq0_0165__rq0_0256,BA,A,B,12.5,12.5
java,full_rq0_seed42__rq0_0165__rq0_0262,AB,B,A,-1.0,1.0
java,full_rq0_seed42__rq0_0165__rq0_0262,BA,A,B,2.75,2.75
java,full_rq0_seed42__rq0_0165__rq0_0272,AB,B,A,-8.5,8.5
java,full_rq0_seed42__rq0_0165__rq0_0272,BA,A,B,11.75,11.75
java,full_rq0_seed42__rq0_0166__rq0_0168,BA,B,A,-0.75,0.75
java,full_rq0_seed42__rq0_0166__rq0_0227,BA,A,B,4.75,4.75
java,full_rq0_seed42__rq0_0166__rq0_0243,BA,A,B,12.0,12.0
java,full_rq0_seed42__rq0_0167__rq0_0239,AB,A,B,5.5,5.5
java,full_rq0_seed42__rq0_0167__rq0_0239,BA,A,B,4.75,4.75
java,full_rq0_seed42__rq0_0168__rq0_0223,AB,A,B,5.75,5.75
java,full_rq0_seed42__rq0_0169__rq0_0181,AB,A,B,5.25,5.25
java,full_rq0_seed42__rq0_0169__rq0_0240,BA,A,B,1.25,1.25
java,full_rq0_seed42__rq0_0170__rq0_0231,BA,B,A,-4.75,4.75
java,full_rq0_seed42__rq0_0171__rq0_0174,AB,A,B,6.5,6.5
java,full_rq0_seed42__rq0_0171__rq0_0225,AB,B,A,-1.25,1.25
java,full_rq0_seed42__rq0_0171__rq0_0254,AB,A,B,4.25,4.25
java,full_rq0_seed42__rq0_0171__rq0_0274,AB,A,B,1.0,1.0
java,full_rq0_seed42__rq0_0171__rq0_0283,AB,B,A,-2.0,2.0
java,full_rq0_seed42__rq0_0172__rq0_0245,BA,A,B,3.5,3.5
java,full_rq0_seed42__rq0_0172__rq0_0256,AB,B,A,-3.75,3.75
java,full_rq0_seed42__rq0_0172__rq0_0256,BA,A,B,9.25,9.25
java,full_rq0_seed42__rq0_0174__rq0_0195,BA,A,B,6.5,6.5
java,full_rq0_seed42__rq0_0174__rq0_0263,AB,B,A,-5.75,5.75
java,full_rq0_seed42__rq0_0174__rq0_0263,BA,A,B,7.25,7.25
java,full_rq0_seed42__rq0_0175__rq0_0180,AB,B,A,-2.5,2.5
java,full_rq0_seed42__rq0_0175__rq0_0180,BA,A,B,0.5,0.5
java,full_rq0_seed42__rq0_0175__rq0_0200,AB,B,A,-2.0,2.0
java,full_rq0_seed42__rq0_0175__rq0_0229,AB,B,A,-7.5,7.5
java,full_rq0_seed42__rq0_0175__rq0_0300,AB,B,A,-4.0,4.0
java,full_rq0_seed42__rq0_0177__rq0_0289,BA,A,B,8.25,8.25
java,full_rq0_seed42__rq0_0179__rq0_0190,AB,A,B,5.5,5.5
java,full_rq0_seed42__rq0_0179__rq0_0213,AB,A,B,8.25,8.25
java,full_rq0_seed42__rq0_0179__rq0_0263,AB,A,B,2.5,2.5
java,full_rq0_seed42__rq0_0180__rq0_0181,AB,A,B,11.5,11.5
java,full_rq0_seed42__rq0_0180__rq0_0181,BA,B,A,-2.75,2.75
java,full_rq0_seed42__rq0_0180__rq0_0285,AB,A,B,15.0,15.0
java,full_rq0_seed42__rq0_0180__rq0_0312,AB,A,B,6.25,6.25
java,full_rq0_seed42__rq0_0181__rq0_0274,AB,A,B,2.0,2.0
java,full_rq0_seed42__rq0_0181__rq0_0274,BA,A,B,4.25,4.25
java,full_rq0_seed42__rq0_0183__rq0_0232,AB,A,B,3.5,3.5
java,full_rq0_seed42__rq0_0184__rq0_0204,BA,A,B,6.0,6.0
java,full_rq0_seed42__rq0_0184__rq0_0250,AB,A,B,4.75,4.75
java,full_rq0_seed42__rq0_0184__rq0_0250,BA,A,B,15.5,15.5
java,full_rq0_seed42__rq0_0186__rq0_0229,BA,A,B,6.5,6.5
java,full_rq0_seed42__rq0_0187__rq0_0262,BA,A,B,3.25,3.25
java,full_rq0_seed42__rq0_0188__rq0_0229,AB,B,A,-3.25,3.25
java,full_rq0_seed42__rq0_0189__rq0_0204,BA,B,A,-5.0,5.0
java,full_rq0_seed42__rq0_0191__rq0_0210,AB,A,B,8.5,8.5
java,full_rq0_seed42__rq0_0192__rq0_0208,BA,A,B,1.25,1.25
java,full_rq0_seed42__rq0_0192__rq0_0235,BA,A,B,3.0,3.0
java,full_rq0_seed42__rq0_0194__rq0_0221,AB,A,B,3.0,3.0
java,full_rq0_seed42__rq0_0197__rq0_0199,BA,A,B,0.0,0.0
java,full_rq0_seed42__rq0_0197__rq0_0207,AB,A,B,3.25,3.25
java,full_rq0_seed42__rq0_0197__rq0_0207,BA,B,A,-13.0,13.0
java,full_rq0_seed42__rq0_0197__rq0_0268,AB,B,A,-2.0,2.0
java,full_rq0_seed42__rq0_0199__rq0_0219,AB,A,B,0.0,0.0
java,full_rq0_seed42__rq0_0202__rq0_0286,AB,A,B,0.0,0.0
java,full_rq0_seed42__rq0_0207__rq0_0307,AB,B,A,-10.75,10.75
java,full_rq0_seed42__rq0_0213__rq0_0214,BA,A,B,4.5,4.5
java,full_rq0_seed42__rq0_0219__rq0_0268,AB,B,A,-9.5,9.5
java,full_rq0_seed42__rq0_0223__rq0_0264,AB,B,A,-8.0,8.0
java,full_rq0_seed42__rq0_0227__rq0_0265,AB,B,A,-5.5,5.5
java,full_rq0_seed42__rq0_0231__rq0_0312,AB,A,B,0.5,0.5
java,full_rq0_seed42__rq0_0235__rq0_0243,BA,A,B,0.25,0.25
java,full_rq0_seed42__rq0_0235__rq0_0280,AB,A,B,12.5,12.5
java,full_rq0_seed42__rq0_0235__rq0_0280,BA,B,A,-9.0,9.0
java,full_rq0_seed42__rq0_0238__rq0_0262,BA,A,B,11.5,11.5
java,full_rq0_seed42__rq0_0239__rq0_0265,BA,A,B,1.0,1.0
java,full_rq0_seed42__rq0_0244__rq0_0290,BA,A,B,10.0,10.0
java,full_rq0_seed42__rq0_0245__rq0_0247,AB,A,B,1.75,1.75
java,full_rq0_seed42__rq0_0246__rq0_0250,AB,A,B,2.25,2.25
java,full_rq0_seed42__rq0_0246__rq0_0250,BA,A,B,12.5,12.5
java,full_rq0_seed42__rq0_0247__rq0_0263,AB,A,B,11.5,11.5
java,full_rq0_seed42__rq0_0250__rq0_0266,AB,A,B,6.5,6.5
java,full_rq0_seed42__rq0_0250__rq0_0266,BA,B,A,-0.75,0.75
java,full_rq0_seed42__rq0_0253__rq0_0259,BA,A,B,7.25,7.25
java,full_rq0_seed42__rq0_0254__rq0_0269,AB,A,B,9.0,9.0
java,full_rq0_seed42__rq0_0255__rq0_0300,BA,A,B,4.25,4.25
java,full_rq0_seed42__rq0_0258__rq0_0273,BA,A,B,0.25,0.25
java,full_rq0_seed42__rq0_0260__rq0_0269,AB,A,B,8.5,8.5
java,full_rq0_seed42__rq0_0260__rq0_0298,BA,B,A,-4.25,4.25
java,full_rq0_seed42__rq0_0273__rq0_0277,BA,A,B,5.0,5.0
java,full_rq0_seed42__rq0_0287__rq0_0288,AB,B,A,-3.5,3.5
java,full_rq0_seed42__rq0_0288__rq0_0290,BA,A,B,0.0,0.0
cuda,ext_dorn_cuda_easy_00001,AB,B,A,-0.75,0.75
cuda,ext_dorn_cuda_easy_00002,AB,A,B,5.0,5.0
cuda,ext_dorn_cuda_easy_00002,BA,A,B,0.25,0.25
cuda,ext_dorn_cuda_easy_00003,BA,A,B,3.25,3.25
cuda,ext_dorn_cuda_easy_00006,AB,A,B,0.75,0.75
cuda,ext_dorn_cuda_easy_00007,AB,B,A,-9.0,9.0
cuda,ext_dorn_cuda_easy_00008,AB,A,B,8.75,8.75
cuda,ext_dorn_cuda_easy_00008,BA,B,A,-8.5,8.5
cuda,ext_dorn_cuda_easy_00009,AB,B,A,-2.5,2.5
cuda,ext_dorn_cuda_easy_00009,BA,A,B,10.0,10.0
cuda,ext_dorn_cuda_easy_00012,BA,B,A,-3.25,3.25
cuda,ext_dorn_cuda_easy_00014,AB,B,A,-4.75,4.75
cuda,ext_dorn_cuda_easy_00014,BA,A,B,7.0,7.0
cuda,ext_dorn_cuda_easy_00017,AB,A,B,8.0,8.0
cuda,ext_dorn_cuda_easy_00020,BA,A,B,2.0,2.0
cuda,ext_dorn_cuda_easy_00023,BA,A,B,6.0,6.0
cuda,ext_dorn_cuda_easy_00026,AB,A,B,6.25,6.25
cuda,ext_dorn_cuda_easy_00027,BA,A,B,3.75,3.75
cuda,ext_dorn_cuda_easy_00030,AB,B,A,-8.0,8.0
cuda,ext_dorn_cuda_easy_00031,BA,B,A,-4.25,4.25
cuda,ext_dorn_cuda_easy_00034,BA,B,A,-17.0,17.0
cuda,ext_dorn_cuda_easy_00036,BA,A,B,6.5,6.5
cuda,ext_dorn_cuda_easy_00037,AB,B,A,-7.25,7.25
cuda,ext_dorn_cuda_easy_00038,BA,B,A,-10.5,10.5
cuda,ext_dorn_cuda_easy_00039,AB,B,A,-6.75,6.75
cuda,ext_dorn_cuda_easy_00040,BA,A,B,0.5,0.5
cuda,ext_dorn_cuda_easy_00041,AB,A,B,3.25,3.25
cuda,ext_dorn_cuda_easy_00041,BA,B,A,-15.0,15.0
cuda,ext_dorn_cuda_easy_00042,BA,B,A,-13.25,13.25
cuda,ext_dorn_cuda_easy_00045,AB,A,B,8.75,8.75
cuda,ext_dorn_cuda_easy_00046,AB,A,B,11.75,11.75
cuda,ext_dorn_cuda_easy_00047,AB,A,B,4.5,4.5
cuda,ext_dorn_cuda_easy_00049,AB,B,A,-6.5,6.5
cuda,ext_dorn_cuda_easy_00052,BA,B,A,-1.25,1.25
cuda,ext_dorn_cuda_easy_00053,AB,B,A,-7.0,7.0
cuda,ext_dorn_cuda_easy_00053,BA,A,B,13.0,13.0
cuda,ext_dorn_cuda_easy_00055,AB,B,A,-14.25,14.25
cuda,ext_dorn_cuda_easy_00057,AB,B,A,-2.75,2.75
cuda,ext_dorn_cuda_easy_00059,AB,B,A,-10.75,10.75
cuda,ext_dorn_cuda_easy_00060,BA,B,A,-2.75,2.75
cuda,ext_dorn_cuda_easy_00061,BA,A,B,15.5,15.5
cuda,ext_dorn_cuda_easy_00062,AB,B,A,-10.0,10.0
cuda,ext_dorn_cuda_easy_00062,BA,A,B,0.5,0.5
cuda,ext_dorn_cuda_easy_00067,AB,A,B,9.0,9.0
cuda,ext_dorn_cuda_easy_00068,BA,B,A,-10.0,10.0
cuda,ext_dorn_cuda_easy_00072,AB,A,B,11.0,11.0
cuda,ext_dorn_cuda_easy_00073,AB,B,A,-7.25,7.25
cuda,ext_dorn_cuda_easy_00073,BA,A,B,0.75,0.75
cuda,ext_dorn_cuda_easy_00075,BA,A,B,10.25,10.25
cuda,ext_dorn_cuda_easy_00077,BA,A,B,5.5,5.5
cuda,ext_dorn_cuda_easy_00078,AB,B,A,-7.75,7.75
cuda,ext_dorn_cuda_easy_00081,BA,B,A,-7.75,7.75
cuda,ext_dorn_cuda_easy_00082,AB,B,A,-15.75,15.75
cuda,ext_dorn_cuda_easy_00085,AB,A,B,1.5,1.5
cuda,ext_dorn_cuda_easy_00087,AB,B,A,-1.25,1.25
cuda,ext_dorn_cuda_easy_00088,BA,A,B,7.75,7.75
cuda,ext_dorn_cuda_easy_00092,AB,B,A,-4.75,4.75
cuda,ext_dorn_cuda_easy_00095,AB,A,B,2.25,2.25
cuda,ext_dorn_cuda_easy_00096,AB,B,A,-3.25,3.25
cuda,ext_dorn_cuda_easy_00096,BA,A,B,3.5,3.5
cuda,ext_dorn_cuda_easy_00098,BA,A,B,10.25,10.25
cuda,ext_dorn_cuda_easy_00100,AB,B,A,-8.5,8.5
cuda,ext_dorn_cuda_easy_00100,BA,A,B,5.25,5.25
cuda,ext_dorn_cuda_easy_00102,BA,B,A,-8.0,8.0
cuda,ext_dorn_cuda_easy_00106,BA,B,A,-6.25,6.25
cuda,ext_dorn_cuda_easy_00107,BA,A,B,12.5,12.5
cuda,ext_dorn_cuda_easy_00111,AB,A,B,1.5,1.5
cuda,ext_dorn_cuda_easy_00113,BA,A,B,13.0,13.0
cuda,ext_dorn_cuda_easy_00121,BA,A,B,2.75,2.75
cuda,ext_dorn_cuda_easy_00123,AB,A,B,9.25,9.25
cuda,ext_dorn_cuda_easy_00127,AB,A,B,2.5,2.5
cuda,ext_dorn_cuda_easy_00128,AB,B,A,-13.5,13.5
cuda,ext_dorn_cuda_easy_00128,BA,A,B,4.75,4.75
cuda,ext_dorn_cuda_easy_00130,BA,A,B,3.5,3.5
cuda,ext_dorn_cuda_easy_00131,AB,A,B,12.25,12.25
cuda,ext_dorn_cuda_easy_00131,BA,B,A,-11.5,11.5
cuda,ext_dorn_cuda_easy_00132,AB,A,B,2.75,2.75
cuda,ext_dorn_cuda_easy_00132,BA,B,A,-11.25,11.25
cuda,ext_dorn_cuda_easy_00134,BA,B,A,-7.0,7.0
cuda,ext_dorn_cuda_easy_00135,BA,B,A,-2.75,2.75
cuda,ext_dorn_cuda_easy_00139,AB,A,B,13.25,13.25
cuda,ext_dorn_cuda_easy_00144,AB,A,B,5.5,5.5
cuda,ext_dorn_cuda_easy_00144,BA,B,A,-10.5,10.5
cuda,ext_dorn_cuda_easy_00145,AB,A,B,1.25,1.25
cuda,ext_dorn_cuda_easy_00147,AB,B,A,-0.75,0.75
cuda,ext_dorn_cuda_easy_00148,BA,A,B,2.0,2.0
cuda,ext_dorn_cuda_easy_00149,AB,A,B,1.75,1.75
cuda,ext_dorn_cuda_easy_00149,BA,B,A,-3.5,3.5
cuda,ext_dorn_cuda_easy_00151,AB,A,B,1.75,1.75
cuda,ext_dorn_cuda_easy_00152,AB,A,B,4.75,4.75
cuda,ext_dorn_cuda_easy_00153,AB,A,B,0.5,0.5
cuda,ext_dorn_cuda_easy_00156,BA,B,A,-0.5,0.5
cuda,ext_dorn_cuda_easy_00158,BA,A,B,3.25,3.25
cuda,ext_dorn_cuda_easy_00161,AB,B,A,-1.25,1.25
cuda,ext_dorn_cuda_easy_00164,AB,A,B,0.75,0.75
cuda,ext_dorn_cuda_easy_00166,BA,B,A,-1.5,1.5
cuda,ext_dorn_cuda_easy_00169,AB,A,B,1.75,1.75
cuda,ext_dorn_cuda_easy_00172,AB,A,B,5.75,5.75
cuda,ext_dorn_cuda_easy_00172,BA,B,A,-0.25,0.25
cuda,ext_dorn_cuda_easy_00177,AB,A,B,4.75,4.75
cuda,ext_dorn_cuda_easy_00177,BA,B,A,-5.25,5.25
cuda,ext_dorn_cuda_easy_00178,AB,A,B,0.0,0.0
cuda,ext_dorn_cuda_easy_00178,BA,B,A,-15.25,15.25
cuda,ext_dorn_cuda_easy_00180,AB,B,A,-0.5,0.5
cuda,ext_dorn_cuda_easy_00180,BA,A,B,0.0,0.0
cuda,ext_dorn_cuda_easy_00181,AB,B,A,-0.5,0.5
cuda,ext_dorn_cuda_easy_00181,BA,A,B,1.75,1.75
cuda,ext_dorn_cuda_easy_00182,AB,A,B,5.0,5.0
cuda,ext_dorn_cuda_easy_00183,AB,B,A,-5.25,5.25
cuda,ext_dorn_cuda_easy_00183,BA,A,B,0.5,0.5
cuda,ext_dorn_cuda_easy_00184,AB,A,B,5.0,5.0
cuda,ext_dorn_cuda_easy_00187,AB,B,A,-7.5,7.5
cuda,ext_dorn_cuda_easy_00187,BA,A,B,1.0,1.0
cuda,ext_dorn_cuda_easy_00189,AB,A,B,0.25,0.25
cuda,ext_dorn_cuda_easy_00192,BA,A,B,13.25,13.25
cuda,ext_dorn_cuda_easy_00193,BA,B,A,-1.0,1.0
cuda,ext_dorn_cuda_easy_00195,AB,A,B,3.25,3.25
cuda,ext_dorn_cuda_easy_00197,AB,B,A,-4.5,4.5
cuda,ext_dorn_cuda_easy_00198,BA,B,A,-8.25,8.25
cuda,ext_dorn_cuda_easy_00199,AB,B,A,-0.25,0.25
cuda,ext_dorn_cuda_easy_00199,BA,A,B,9.5,9.5
cuda,ext_dorn_cuda_easy_00200,AB,B,A,-8.75,8.75
cuda,ext_dorn_cuda_easy_00200,BA,A,B,1.75,1.75
cuda,ext_dorn_cuda_easy_00201,AB,B,A,-0.5,0.5
cuda,ext_dorn_cuda_easy_00202,AB,A,B,5.75,5.75
cuda,ext_dorn_cuda_easy_00202,BA,B,A,-11.0,11.0
cuda,ext_dorn_cuda_easy_00205,BA,A,B,8.5,8.5
cuda,ext_dorn_cuda_easy_00206,BA,A,B,6.0,6.0
cuda,ext_dorn_cuda_easy_00211,BA,B,A,-7.25,7.25
cuda,ext_dorn_cuda_easy_00217,BA,B,A,-12.75,12.75
cuda,ext_dorn_cuda_easy_00219,BA,B,A,-5.5,5.5
cuda,ext_dorn_cuda_easy_00222,BA,A,B,3.5,3.5
cuda,ext_dorn_cuda_easy_00223,AB,A,B,6.25,6.25
cuda,ext_dorn_cuda_easy_00224,AB,B,A,-0.25,0.25
cuda,ext_dorn_cuda_easy_00227,BA,B,A,-3.5,3.5
cuda,ext_dorn_cuda_easy_00229,AB,B,A,-2.25,2.25
cuda,ext_dorn_cuda_easy_00231,AB,B,A,-9.25,9.25
cuda,ext_dorn_cuda_easy_00231,BA,A,B,5.5,5.5
cuda,ext_dorn_cuda_easy_00234,AB,B,A,-11.75,11.75
cuda,ext_dorn_cuda_easy_00234,BA,A,B,4.5,4.5
cuda,ext_dorn_cuda_easy_00236,AB,A,B,6.5,6.5
cuda,ext_dorn_cuda_easy_00236,BA,B,A,-5.5,5.5
cuda,ext_dorn_cuda_easy_00240,AB,A,B,11.25,11.25
cuda,ext_dorn_cuda_easy_00242,AB,A,B,1.5,1.5
cuda,ext_dorn_cuda_easy_00245,BA,B,A,-5.25,5.25
cuda,ext_dorn_cuda_easy_00246,BA,B,A,-11.5,11.5
cuda,ext_dorn_cuda_easy_00249,AB,B,A,-8.25,8.25
cuda,ext_dorn_cuda_easy_00250,AB,B,A,-14.75,14.75
cuda,ext_dorn_cuda_easy_00251,BA,A,B,4.0,4.0
cuda,ext_dorn_cuda_easy_00261,AB,A,B,8.75,8.75
cuda,ext_dorn_cuda_easy_00264,AB,A,B,3.5,3.5
cuda,ext_dorn_cuda_easy_00267,AB,A,B,2.75,2.75
cuda,ext_dorn_cuda_easy_00270,BA,B,A,-2.0,2.0
cuda,ext_dorn_cuda_easy_00274,BA,A,B,4.25,4.25
cuda,ext_dorn_cuda_easy_00275,BA,A,B,0.25,0.25
cuda,ext_dorn_cuda_easy_00279,AB,A,B,2.0,2.0
cuda,ext_dorn_cuda_easy_00281,BA,B,A,-9.75,9.75
cuda,ext_dorn_cuda_easy_00282,AB,A,B,0.0,0.0
cuda,ext_dorn_cuda_easy_00283,BA,A,B,2.5,2.5
cuda,ext_dorn_cuda_easy_00284,AB,B,A,-4.5,4.5
cuda,ext_dorn_cuda_easy_00285,AB,A,B,1.0,1.0
cuda,ext_dorn_cuda_easy_00289,AB,B,A,-0.75,0.75
cuda,ext_dorn_cuda_easy_00291,AB,A,B,0.75,0.75
cuda,ext_dorn_cuda_easy_00291,BA,B,A,-2.25,2.25
cuda,ext_dorn_cuda_easy_00295,AB,B,A,-4.75,4.75
cuda,ext_dorn_cuda_easy_00295,BA,A,B,8.0,8.0
cuda,ext_dorn_cuda_easy_00299,BA,A,B,5.25,5.25
cuda,ext_dorn_cuda_easy_00300,AB,A,B,7.5,7.5
cuda,ext_dorn_cuda_easy_00301,AB,B,A,-7.5,7.5
cuda,ext_dorn_cuda_easy_00301,BA,A,B,8.0,8.0
cuda,ext_dorn_cuda_easy_00304,BA,B,A,-10.0,10.0
cuda,ext_dorn_cuda_easy_00310,BA,A,B,12.5,12.5
cuda,ext_dorn_cuda_easy_00315,AB,B,A,-10.0,10.0
cuda,ext_dorn_cuda_easy_00315,BA,A,B,3.0,3.0
cuda,ext_dorn_cuda_easy_00316,AB,A,B,0.0,0.0
cuda,ext_dorn_cuda_easy_00320,AB,A,B,0.25,0.25
cuda,ext_dorn_cuda_easy_00320,BA,B,A,-7.5,7.5
cuda,ext_dorn_cuda_easy_00322,AB,B,A,-4.5,4.5
cuda,ext_dorn_cuda_easy_00325,AB,A,B,16.0,16.0
cuda,ext_dorn_cuda_easy_00326,AB,A,B,8.0,8.0
cuda,ext_dorn_cuda_easy_00327,BA,B,A,-13.5,13.5
cuda,ext_dorn_cuda_easy_00328,BA,A,B,5.0,5.0
cuda,ext_dorn_cuda_easy_00330,BA,B,A,-3.5,3.5
cuda,ext_dorn_cuda_easy_00333,AB,A,B,12.5,12.5
cuda,ext_dorn_cuda_easy_00334,AB,B,A,-5.75,5.75
cuda,ext_dorn_cuda_easy_00335,BA,B,A,-1.75,1.75
cuda,ext_dorn_cuda_easy_00336,AB,B,A,-4.0,4.0
cuda,ext_dorn_cuda_easy_00338,BA,B,A,-4.75,4.75
cuda,ext_dorn_cuda_easy_00339,AB,B,A,-12.5,12.5
cuda,ext_dorn_cuda_easy_00339,BA,A,B,11.0,11.0
cuda,ext_dorn_cuda_easy_00342,BA,B,A,-1.5,1.5
cuda,ext_dorn_cuda_easy_00343,BA,B,A,-2.75,2.75
cuda,ext_dorn_cuda_easy_00345,AB,A,B,10.75,10.75
cuda,ext_dorn_cuda_easy_00345,BA,B,A,-2.25,2.25
cuda,ext_dorn_cuda_easy_00346,AB,A,B,11.25,11.25
cuda,ext_dorn_cuda_easy_00346,BA,B,A,-6.0,6.0
cuda,ext_dorn_cuda_easy_00347,AB,B,A,-6.5,6.5
cuda,ext_dorn_cuda_easy_00350,AB,B,A,-9.75,9.75
cuda,ext_dorn_cuda_easy_00353,BA,B,A,-14.0,14.0
cuda,ext_dorn_cuda_easy_00354,AB,B,A,-11.5,11.5
cuda,ext_dorn_cuda_easy_00354,BA,A,B,8.0,8.0
cuda,ext_dorn_cuda_easy_00358,BA,A,B,7.75,7.75
cuda,ext_dorn_cuda_easy_00359,AB,B,A,-12.5,12.5
cuda,ext_dorn_cuda_easy_00359,BA,A,B,10.5,10.5
cuda,ext_dorn_cuda_easy_00361,AB,B,A,-10.0,10.0
cuda,ext_dorn_cuda_easy_00361,BA,A,B,8.25,8.25
cuda,ext_dorn_cuda_easy_00364,AB,B,A,-7.25,7.25
cuda,ext_dorn_cuda_easy_00366,AB,A,B,12.0,12.0
cuda,ext_dorn_cuda_easy_00370,AB,A,B,9.5,9.5
cuda,ext_dorn_cuda_easy_00370,BA,B,A,-6.0,6.0
cuda,ext_dorn_cuda_easy_00371,BA,A,B,3.5,3.5
cuda,ext_dorn_cuda_easy_00372,AB,B,A,-9.0,9.0
cuda,ext_dorn_cuda_easy_00373,BA,A,B,11.5,11.5
cuda,ext_dorn_cuda_easy_00374,AB,A,B,10.75,10.75
cuda,ext_dorn_cuda_easy_00380,AB,B,A,-10.0,10.0
cuda,ext_dorn_cuda_easy_00380,BA,A,B,4.5,4.5
cuda,ext_dorn_cuda_easy_00381,AB,B,A,-8.75,8.75
cuda,ext_dorn_cuda_easy_00381,BA,A,B,0.0,0.0
cuda,ext_dorn_cuda_easy_00383,AB,A,B,0.5,0.5
cuda,ext_dorn_cuda_easy_00383,BA,B,A,-4.0,4.0
cuda,ext_dorn_cuda_easy_00387,AB,A,B,8.25,8.25
cuda,ext_dorn_cuda_easy_00387,BA,B,A,-8.25,8.25
cuda,ext_dorn_cuda_easy_00389,AB,A,B,11.5,11.5
cuda,ext_dorn_cuda_easy_00391,BA,A,B,1.0,1.0
cuda,ext_dorn_cuda_easy_00392,AB,A,B,12.75,12.75
cuda,ext_dorn_cuda_easy_00394,AB,A,B,11.5,11.5
cuda,ext_dorn_cuda_easy_00395,BA,B,A,-3.0,3.0
cuda,ext_dorn_cuda_easy_00396,AB,A,B,1.0,1.0
cuda,ext_dorn_cuda_easy_00398,BA,B,A,-7.5,7.5
cuda,ext_dorn_cuda_easy_00400,AB,A,B,6.0,6.0
cuda,ext_dorn_cuda_easy_00403,AB,A,B,10.75,10.75
cuda,ext_dorn_cuda_easy_00404,AB,A,B,1.75,1.75
cuda,ext_dorn_cuda_easy_00408,BA,B,A,-8.75,8.75
cuda,ext_dorn_cuda_easy_00414,AB,A,B,1.5,1.5
cuda,ext_dorn_cuda_easy_00414,BA,B,A,-5.5,5.5
cuda,ext_dorn_cuda_easy_00415,AB,A,B,5.0,5.0
cuda,ext_dorn_cuda_easy_00416,AB,B,A,-15.75,15.75
cuda,ext_dorn_cuda_easy_00416,BA,A,B,13.5,13.5
cuda,ext_dorn_cuda_easy_00417,BA,B,A,-0.75,0.75
cuda,ext_dorn_cuda_easy_00418,BA,A,B,0.75,0.75
cuda,ext_dorn_cuda_easy_00419,AB,A,B,0.0,0.0
cuda,ext_dorn_cuda_easy_00422,AB,B,A,-4.75,4.75
cuda,ext_dorn_cuda_easy_00424,AB,B,A,-6.0,6.0
cuda,ext_dorn_cuda_easy_00432,BA,A,B,3.75,3.75
cuda,ext_dorn_cuda_easy_00434,AB,B,A,-7.75,7.75
cuda,ext_dorn_cuda_easy_00434,BA,A,B,4.75,4.75
cuda,ext_dorn_cuda_easy_00435,BA,B,A,-7.5,7.5
cuda,ext_dorn_cuda_easy_00436,AB,A,B,5.0,5.0
cuda,ext_dorn_cuda_easy_00439,BA,B,A,-5.75,5.75
cuda,ext_dorn_cuda_easy_00445,AB,A,B,7.25,7.25
cuda,ext_dorn_cuda_easy_00446,BA,B,A,-6.75,6.75
cuda,ext_dorn_cuda_easy_00447,AB,B,A,-10.0,10.0
cuda,ext_dorn_cuda_easy_00450,BA,B,A,-2.0,2.0
cuda,ext_dorn_cuda_easy_00452,AB,A,B,10.25,10.25
cuda,ext_dorn_cuda_easy_00458,AB,A,B,1.25,1.25
