pair_id,language,difficulty,snippet_i,snippet_j,human_preference,valid,strict_choice,strict_correct,margin_AB,margin_BA,c,b,tie_c,boundary,bc_rule_evaluable,bc_valid_prediction,bc_rule_violation,d_choice,d_correct,ab_correct,ba_correct,ocr_correct,selected_model
full_rq0_seed42__rq0_0162__rq0_0311,java,medium,rq0_0162,rq0_0311,rq0_0162,True,rq0_0311,False,-9.75,10.75,-10.25,0.5,False,False,True,True,False,rq0_0311,False,False,False,True,svr
full_rq0_seed42__rq0_0163__rq0_0192,java,medium,rq0_0163,rq0_0192,rq0_0192,True,rq0_0192,True,-14.0,11.25,-12.625,-1.375,False,False,True,True,False,rq0_0192,True,True,True,True,svr
full_rq0_seed42__rq0_0163__rq0_0290,java,medium,rq0_0163,rq0_0290,rq0_0290,True,rq0_0290,True,-7.75,10.0,-8.875,1.125,False,False,True,True,False,rq0_0290,True,True,True,True,svr
full_rq0_seed42__rq0_0164__rq0_0228,java,medium,rq0_0164,rq0_0228,rq0_0228,False,,False,9.25,10.25,-0.5,9.75,False,False,True,False,False,rq0_0228,True,False,True,True,svr
full_rq0_seed42__rq0_0165__rq0_0175,java,medium,rq0_0165,rq0_0175,rq0_0165,True,rq0_0175,False,-0.5,12.5,-6.5,6.0,False,False,True,True,False,rq0_0175,False,False,False,False,svr
full_rq0_seed42__rq0_0165__rq0_0178,java,medium,rq0_0165,rq0_0178,rq0_0178,True,rq0_0165,False,9.5,-7.5,8.5,1.0,False,False,True,True,False,rq0_0165,False,False,False,True,svr
full_rq0_seed42__rq0_0165__rq0_0271,java,medium,rq0_0165,rq0_0271,rq0_0271,True,rq0_0271,True,-1.0,9.75,-5.375,4.375,False,False,True,True,False,rq0_0271,True,True,True,False,svr
full_rq0_seed42__rq0_0166__rq0_0219,java,medium,rq0_0166,rq0_0219,rq0_0166,True,rq0_0166,True,2.5,-13.0,7.75,-5.25,False,False,True,True,False,rq0_0166,True,True,True,True,svr
full_rq0_seed42__rq0_0166__rq0_0248,java,medium,rq0_0166,rq0_0248,rq0_0248,False,,False,-1.5,-11.25,4.875,-6.375,False,False,True,False,False,rq0_0166,False,True,False,True,svr
full_rq0_seed42__rq0_0166__rq0_0275,java,medium,rq0_0166,rq0_0275,rq0_0275,True,rq0_0166,False,2.75,-9.5,6.125,-3.375,False,False,True,True,False,rq0_0166,False,False,False,True,svr
full_rq0_seed42__rq0_0167__rq0_0198,java,medium,rq0_0167,rq0_0198,rq0_0167,False,,False,-0.5,-2.5,1.0,-1.5,False,False,True,False,False,rq0_0167,True,False,True,True,svr
full_rq0_seed42__rq0_0167__rq0_0230,java,medium,rq0_0167,rq0_0230,rq0_0230,True,rq0_0167,False,1.25,-1.75,1.5,-0.25,False,False,True,True,False,rq0_0167,False,False,False,False,svr
full_rq0_seed42__rq0_0167__rq0_0265,java,medium,rq0_0167,rq0_0265,rq0_0265,True,rq0_0265,True,-4.5,5.25,-4.875,0.375,False,False,True,True,False,rq0_0265,True,True,True,True,svr
full_rq0_seed42__rq0_0167__rq0_0274,java,medium,rq0_0167,rq0_0274,rq0_0167,True,rq0_0167,True,1.75,-7.25,4.5,-2.75,False,False,True,True,False,rq0_0167,True,True,True,False,svr
full_rq0_seed42__rq0_0167__rq0_0308,java,medium,rq0_0167,rq0_0308,rq0_0167,False,,False,-2.5,-2.75,0.125,-2.625,False,False,True,False,False,rq0_0167,True,False,True,False,svr
full_rq0_seed42__rq0_0168__rq0_0204,java,medium,rq0_0168,rq0_0204,rq0_0168,True,rq0_0168,True,14.25,-4.75,9.5,4.75,False,False,True,True,False,rq0_0168,True,True,True,True,svr
full_rq0_seed42__rq0_0169__rq0_0171,java,medium,rq0_0169,rq0_0171,rq0_0169,False,,False,0.0,0.75,-0.375,0.375,False,True,False,False,False,rq0_0171,False,True,False,True,svr
full_rq0_seed42__rq0_0169__rq0_0178,java,medium,rq0_0169,rq0_0178,rq0_0178,True,rq0_0169,False,9.5,-4.5,7.0,2.5,False,False,True,True,False,rq0_0169,False,False,False,False,svr
full_rq0_seed42__rq0_0169__rq0_0187,java,medium,rq0_0169,rq0_0187,rq0_0169,True,rq0_0169,True,9.0,-13.25,11.125,-2.125,False,False,True,True,False,rq0_0169,True,True,True,False,svr
full_rq0_seed42__rq0_0169__rq0_0267,java,medium,rq0_0169,rq0_0267,rq0_0169,True,rq0_0169,True,15.25,-17.25,16.25,-1.0,False,False,True,True,False,rq0_0169,True,True,True,False,svr
full_rq0_seed42__rq0_0169__rq0_0273,java,medium,rq0_0169,rq0_0273,rq0_0169,True,rq0_0169,True,5.75,-2.75,4.25,1.5,False,False,True,True,False,rq0_0169,True,True,True,True,svr
full_rq0_seed42__rq0_0169__rq0_0293,java,medium,rq0_0169,rq0_0293,rq0_0169,True,rq0_0293,False,-6.25,1.0,-3.625,-2.625,False,False,True,True,False,rq0_0293,False,False,False,False,svr
full_rq0_seed42__rq0_0170__rq0_0180,java,medium,rq0_0170,rq0_0180,rq0_0180,True,rq0_0180,True,-1.5,0.75,-1.125,-0.375,False,False,True,True,False,rq0_0180,True,True,True,True,svr
full_rq0_seed42__rq0_0170__rq0_0228,java,medium,rq0_0170,rq0_0228,rq0_0228,False,,False,-3.25,-1.75,-0.75,-2.5,False,False,True,False,False,rq0_0228,True,True,False,True,svr
full_rq0_seed42__rq0_0170__rq0_0294,java,medium,rq0_0170,rq0_0294,rq0_0170,False,,False,-3.75,-17.0,6.625,-10.375,False,False,True,False,False,rq0_0170,True,False,True,True,svr
full_rq0_seed42__rq0_0170__rq0_0309,java,medium,rq0_0170,rq0_0309,rq0_0309,False,,False,-11.0,-1.0,-5.0,-6.0,False,False,True,False,False,rq0_0309,True,True,False,False,svr
full_rq0_seed42__rq0_0172__rq0_0184,java,medium,rq0_0172,rq0_0184,rq0_0184,True,rq0_0184,True,-1.5,10.25,-5.875,4.375,False,False,True,True,False,rq0_0184,True,True,True,False,svr
full_rq0_seed42__rq0_0172__rq0_0205,java,medium,rq0_0172,rq0_0205,rq0_0205,True,rq0_0205,True,-9.5,9.0,-9.25,-0.25,False,False,True,True,False,rq0_0205,True,True,True,False,svr
full_rq0_seed42__rq0_0172__rq0_0214,java,medium,rq0_0172,rq0_0214,rq0_0172,True,rq0_0214,False,-3.5,0.75,-2.125,-1.375,False,False,True,True,False,rq0_0214,False,False,False,True,svr
full_rq0_seed42__rq0_0172__rq0_0216,java,medium,rq0_0172,rq0_0216,rq0_0216,True,rq0_0216,True,-8.0,1.75,-4.875,-3.125,False,False,True,True,False,rq0_0216,True,True,True,False,svr
full_rq0_seed42__rq0_0173__rq0_0182,java,medium,rq0_0173,rq0_0182,rq0_0182,True,rq0_0182,True,-19.5,16.5,-18.0,-1.5,False,False,True,True,False,rq0_0182,True,True,True,True,svr
full_rq0_seed42__rq0_0173__rq0_0234,java,medium,rq0_0173,rq0_0234,rq0_0173,True,rq0_0234,False,-17.75,19.25,-18.5,0.75,False,False,True,True,False,rq0_0234,False,False,False,False,svr
full_rq0_seed42__rq0_0173__rq0_0239,java,medium,rq0_0173,rq0_0239,rq0_0173,True,rq0_0239,False,-14.0,17.0,-15.5,1.5,False,False,True,True,False,rq0_0239,False,False,False,False,svr
full_rq0_seed42__rq0_0174__rq0_0181,java,medium,rq0_0174,rq0_0181,rq0_0181,False,,False,0.0,1.75,-0.875,0.875,False,True,False,False,False,rq0_0181,True,False,True,True,svr
full_rq0_seed42__rq0_0174__rq0_0213,java,medium,rq0_0174,rq0_0213,rq0_0213,False,,False,14.0,3.75,5.125,8.875,False,False,True,False,False,rq0_0174,False,False,True,False,svr
full_rq0_seed42__rq0_0175__rq0_0176,java,medium,rq0_0175,rq0_0176,rq0_0176,True,rq0_0175,False,1.75,-0.75,1.25,0.5,False,False,True,True,False,rq0_0175,False,False,False,False,svr
full_rq0_seed42__rq0_0175__rq0_0283,java,medium,rq0_0175,rq0_0283,rq0_0175,True,rq0_0175,True,5.0,-11.0,8.0,-3.0,False,False,True,True,False,rq0_0175,True,True,True,True,svr
full_rq0_seed42__rq0_0176__rq0_0191,java,medium,rq0_0176,rq0_0191,rq0_0176,True,rq0_0176,True,1.0,-5.5,3.25,-2.25,False,False,True,True,False,rq0_0176,True,True,True,True,svr
full_rq0_seed42__rq0_0176__rq0_0262,java,medium,rq0_0176,rq0_0262,rq0_0176,True,rq0_0176,True,8.5,-15.0,11.75,-3.25,False,False,True,True,False,rq0_0176,True,True,True,False,svr
full_rq0_seed42__rq0_0176__rq0_0268,java,medium,rq0_0176,rq0_0268,rq0_0176,False,,False,-1.0,-11.75,5.375,-6.375,False,False,True,False,False,rq0_0176,True,False,True,False,svr
full_rq0_seed42__rq0_0176__rq0_0273,java,medium,rq0_0176,rq0_0273,rq0_0176,True,rq0_0176,True,9.0,-13.5,11.25,-2.25,False,False,True,True,False,rq0_0176,True,True,True,True,svr
full_rq0_seed42__rq0_0177__rq0_0246,java,medium,rq0_0177,rq0_0246,rq0_0246,True,rq0_0246,True,-11.75,16.5,-14.125,2.375,False,False,True,True,False,rq0_0246,True,True,True,True,svr
full_rq0_seed42__rq0_0177__rq0_0287,java,medium,rq0_0177,rq0_0287,rq0_0287,True,rq0_0287,True,-10.5,13.75,-12.125,1.625,False,False,True,True,False,rq0_0287,True,True,True,True,svr
full_rq0_seed42__rq0_0178__rq0_0219,java,medium,rq0_0178,rq0_0219,rq0_0178,True,rq0_0219,False,-5.75,5.0,-5.375,-0.375,False,False,True,True,False,rq0_0219,False,False,False,False,svr
full_rq0_seed42__rq0_0178__rq0_0243,java,medium,rq0_0178,rq0_0243,rq0_0178,True,rq0_0243,False,-13.25,13.75,-13.5,0.25,False,False,True,True,False,rq0_0243,False,False,False,False,svr
full_rq0_seed42__rq0_0178__rq0_0259,java,medium,rq0_0178,rq0_0259,rq0_0178,True,rq0_0259,False,-8.25,8.75,-8.5,0.25,False,False,True,True,False,rq0_0259,False,False,False,False,svr
full_rq0_seed42__rq0_0178__rq0_0299,java,medium,rq0_0178,rq0_0299,rq0_0178,True,rq0_0299,False,-3.5,3.75,-3.625,0.125,False,False,True,True,False,rq0_0299,False,False,False,False,svr
full_rq0_seed42__rq0_0179__rq0_0276,java,medium,rq0_0179,rq0_0276,rq0_0179,False,,False,-5.25,-9.5,2.125,-7.375,False,False,True,False,False,rq0_0179,True,False,True,False,svr
full_rq0_seed42__rq0_0180__rq0_0258,java,medium,rq0_0180,rq0_0258,rq0_0258,True,rq0_0180,False,13.25,-13.0,13.125,0.125,False,False,True,True,False,rq0_0180,False,False,False,False,svr
full_rq0_seed42__rq0_0180__rq0_0262,java,medium,rq0_0180,rq0_0262,rq0_0262,True,rq0_0180,False,11.25,-8.0,9.625,1.625,False,False,True,True,False,rq0_0180,False,False,False,False,svr
full_rq0_seed42__rq0_0180__rq0_0286,java,medium,rq0_0180,rq0_0286,rq0_0180,True,rq0_0180,True,14.5,-12.25,13.375,1.125,False,False,True,True,False,rq0_0180,True,True,True,True,svr
full_rq0_seed42__rq0_0181__rq0_0183,java,medium,rq0_0181,rq0_0183,rq0_0181,True,rq0_0183,False,-5.0,7.75,-6.375,1.375,False,False,True,True,False,rq0_0183,False,False,False,True,svr
full_rq0_seed42__rq0_0181__rq0_0292,java,medium,rq0_0181,rq0_0292,rq0_0181,True,rq0_0181,True,10.5,-6.75,8.625,1.875,False,False,True,True,False,rq0_0181,True,True,True,True,svr
full_rq0_seed42__rq0_0181__rq0_0312,java,medium,rq0_0181,rq0_0312,rq0_0181,False,,False,0.75,3.5,-1.375,2.125,False,False,True,False,False,rq0_0312,False,True,False,True,svr
full_rq0_seed42__rq0_0183__rq0_0260,java,medium,rq0_0183,rq0_0260,rq0_0260,True,rq0_0183,False,0.25,-5.5,2.875,-2.625,False,False,True,True,False,rq0_0183,False,False,False,True,svr
full_rq0_seed42__rq0_0184__rq0_0194,java,medium,rq0_0184,rq0_0194,rq0_0194,False,,False,7.75,5.0,1.375,6.375,False,False,True,False,False,rq0_0184,False,False,True,True,svr
full_rq0_seed42__rq0_0184__rq0_0252,java,medium,rq0_0184,rq0_0252,rq0_0184,True,rq0_0184,True,15.75,-9.5,12.625,3.125,False,False,True,True,False,rq0_0184,True,True,True,False,svr
full_rq0_seed42__rq0_0184__rq0_0253,java,medium,rq0_0184,rq0_0253,rq0_0184,True,rq0_0184,True,17.25,-17.25,17.25,0.0,False,False,True,True,False,rq0_0184,True,True,True,False,svr
full_rq0_seed42__rq0_0184__rq0_0272,java,medium,rq0_0184,rq0_0272,rq0_0184,False,,False,9.75,12.25,-1.25,11.0,False,False,True,False,False,rq0_0272,False,True,False,False,svr
full_rq0_seed42__rq0_0184__rq0_0288,java,medium,rq0_0184,rq0_0288,rq0_0288,True,rq0_0184,False,9.25,-3.5,6.375,2.875,False,False,True,True,False,rq0_0184,False,False,False,True,svr
full_rq0_seed42__rq0_0184__rq0_0305,java,medium,rq0_0184,rq0_0305,rq0_0184,False,,False,6.5,11.25,-2.375,8.875,False,False,True,False,False,rq0_0305,False,True,False,False,svr
full_rq0_seed42__rq0_0185__rq0_0199,java,medium,rq0_0185,rq0_0199,rq0_0185,True,rq0_0185,True,2.5,-6.25,4.375,-1.875,False,False,True,True,False,rq0_0185,True,True,True,False,svr
full_rq0_seed42__rq0_0185__rq0_0297,java,medium,rq0_0185,rq0_0297,rq0_0185,True,rq0_0185,True,14.25,-14.75,14.5,-0.25,False,False,True,True,False,rq0_0185,True,True,True,True,svr
full_rq0_seed42__rq0_0185__rq0_0304,java,medium,rq0_0185,rq0_0304,rq0_0185,False,,False,-4.0,-7.75,1.875,-5.875,False,False,True,False,False,rq0_0185,True,False,True,False,svr
full_rq0_seed42__rq0_0186__rq0_0238,java,medium,rq0_0186,rq0_0238,rq0_0238,True,rq0_0186,False,14.0,-9.5,11.75,2.25,False,False,True,True,False,rq0_0186,False,False,False,False,svr
full_rq0_seed42__rq0_0186__rq0_0252,java,medium,rq0_0186,rq0_0252,rq0_0252,True,rq0_0186,False,2.25,-8.5,5.375,-3.125,False,False,True,True,False,rq0_0186,False,False,False,True,svr
full_rq0_seed42__rq0_0186__rq0_0312,java,medium,rq0_0186,rq0_0312,rq0_0186,False,,False,6.5,3.0,1.75,4.75,False,False,True,False,False,rq0_0186,True,True,False,True,svr
full_rq0_seed42__rq0_0187__rq0_0283,java,medium,rq0_0187,rq0_0283,rq0_0187,True,rq0_0283,False,-15.0,0.0,-7.5,-7.5,False,True,False,False,False,rq0_0283,False,False,False,True,svr
full_rq0_seed42__rq0_0187__rq0_0311,java,medium,rq0_0187,rq0_0311,rq0_0187,True,rq0_0311,False,-17.25,9.5,-13.375,-3.875,False,False,True,True,False,rq0_0311,False,False,False,True,svr
full_rq0_seed42__rq0_0188__rq0_0204,java,medium,rq0_0188,rq0_0204,rq0_0204,False,,False,-3.75,-4.5,0.375,-4.125,False,False,True,False,False,rq0_0188,False,True,False,True,svr
full_rq0_seed42__rq0_0188__rq0_0251,java,medium,rq0_0188,rq0_0251,rq0_0188,True,rq0_0188,True,0.0,-1.0,0.5,-0.5,False,True,False,False,False,rq0_0188,True,True,True,True,svr
full_rq0_seed42__rq0_0188__rq0_0286,java,medium,rq0_0188,rq0_0286,rq0_0188,True,rq0_0188,True,12.5,-16.0,14.25,-1.75,False,False,True,True,False,rq0_0188,True,True,True,True,svr
full_rq0_seed42__rq0_0188__rq0_0299,java,medium,rq0_0188,rq0_0299,rq0_0299,False,,False,-1.0,-14.5,6.75,-7.75,False,False,True,False,False,rq0_0188,False,True,False,True,svr
full_rq0_seed42__rq0_0189__rq0_0206,java,medium,rq0_0189,rq0_0206,rq0_0189,False,,False,-10.75,-4.75,-3.0,-7.75,False,False,True,False,False,rq0_0206,False,False,True,True,svr
full_rq0_seed42__rq0_0189__rq0_0229,java,medium,rq0_0189,rq0_0229,rq0_0189,False,,False,-14.0,-0.75,-6.625,-7.375,False,False,True,False,False,rq0_0229,False,False,True,True,svr
full_rq0_seed42__rq0_0189__rq0_0239,java,medium,rq0_0189,rq0_0239,rq0_0189,True,rq0_0239,False,-5.25,2.5,-3.875,-1.375,False,False,True,True,False,rq0_0239,False,False,False,False,svr
full_rq0_seed42__rq0_0189__rq0_0243,java,medium,rq0_0189,rq0_0243,rq0_0189,True,rq0_0243,False,-16.75,6.25,-11.5,-5.25,False,False,True,True,False,rq0_0243,False,False,False,False,svr
full_rq0_seed42__rq0_0189__rq0_0257,java,medium,rq0_0189,rq0_0257,rq0_0189,False,,False,-7.25,-8.0,0.375,-7.625,False,False,True,False,False,rq0_0189,True,False,True,True,svr
full_rq0_seed42__rq0_0189__rq0_0266,java,medium,rq0_0189,rq0_0266,rq0_0266,True,rq0_0266,True,-13.25,6.25,-9.75,-3.5,False,False,True,True,False,rq0_0266,True,True,True,False,svr
full_rq0_seed42__rq0_0190__rq0_0223,java,medium,rq0_0190,rq0_0223,rq0_0223,True,rq0_0223,True,-13.5,11.0,-12.25,-1.25,False,False,True,True,False,rq0_0223,True,True,True,True,svr
full_rq0_seed42__rq0_0190__rq0_0226,java,medium,rq0_0190,rq0_0226,rq0_0226,True,rq0_0226,True,-1.0,2.5,-1.75,0.75,False,False,True,True,False,rq0_0226,True,True,True,False,svr
full_rq0_seed42__rq0_0190__rq0_0264,java,medium,rq0_0190,rq0_0264,rq0_0264,True,rq0_0264,True,-18.75,13.0,-15.875,-2.875,False,False,True,True,False,rq0_0264,True,True,True,False,svr
full_rq0_seed42__rq0_0191__rq0_0234,java,medium,rq0_0191,rq0_0234,rq0_0234,False,,False,-9.25,-4.0,-2.625,-6.625,False,False,True,False,False,rq0_0234,True,True,False,True,svr
full_rq0_seed42__rq0_0191__rq0_0243,java,medium,rq0_0191,rq0_0243,rq0_0243,True,rq0_0243,True,-13.25,9.0,-11.125,-2.125,False,False,True,True,False,rq0_0243,True,True,True,True,svr
full_rq0_seed42__rq0_0191__rq0_0285,java,medium,rq0_0191,rq0_0285,rq0_0191,True,rq0_0191,True,2.5,-16.25,9.375,-6.875,False,False,True,True,False,rq0_0191,True,True,True,False,svr
full_rq0_seed42__rq0_0192__rq0_0207,java,medium,rq0_0192,rq0_0207,rq0_0192,True,rq0_0192,True,9.0,-18.0,13.5,-4.5,False,False,True,True,False,rq0_0192,True,True,True,True,svr
full_rq0_seed42__rq0_0192__rq0_0226,java,medium,rq0_0192,rq0_0226,rq0_0192,True,rq0_0192,True,3.25,-13.75,8.5,-5.25,False,False,True,True,False,rq0_0192,True,True,True,True,svr
full_rq0_seed42__rq0_0192__rq0_0246,java,medium,rq0_0192,rq0_0246,rq0_0246,False,,False,-3.0,-11.5,4.25,-7.25,False,False,True,False,False,rq0_0192,False,True,False,False,svr
full_rq0_seed42__rq0_0193__rq0_0194,java,medium,rq0_0193,rq0_0194,rq0_0194,False,,False,-8.75,-1.75,-3.5,-5.25,False,False,True,False,False,rq0_0194,True,True,False,True,svr
full_rq0_seed42__rq0_0193__rq0_0237,java,medium,rq0_0193,rq0_0237,rq0_0193,False,,False,-0.75,-4.75,2.0,-2.75,False,False,True,False,False,rq0_0193,True,False,True,True,svr
full_rq0_seed42__rq0_0194__rq0_0205,java,medium,rq0_0194,rq0_0205,rq0_0194,True,rq0_0205,False,-5.5,3.75,-4.625,-0.875,False,False,True,True,False,rq0_0205,False,False,False,True,svr
full_rq0_seed42__rq0_0194__rq0_0234,java,medium,rq0_0194,rq0_0234,rq0_0194,False,,False,2.0,3.0,-0.5,2.5,False,False,True,False,False,rq0_0234,False,True,False,False,svr
full_rq0_seed42__rq0_0194__rq0_0236,java,medium,rq0_0194,rq0_0236,rq0_0194,True,rq0_0194,True,2.0,-7.0,4.5,-2.5,False,False,True,True,False,rq0_0194,True,True,True,False,svr
full_rq0_seed42__rq0_0194__rq0_0297,java,medium,rq0_0194,rq0_0297,rq0_0194,False,,False,10.75,2.5,4.125,6.625,False,False,True,False,False,rq0_0194,True,True,False,True,svr
full_rq0_seed42__rq0_0195__rq0_0217,java,medium,rq0_0195,rq0_0217,rq0_0195,False,,False,-4.75,-6.75,1.0,-5.75,False,False,True,False,False,rq0_0195,True,False,True,True,svr
full_rq0_seed42__rq0_0195__rq0_0241,java,medium,rq0_0195,rq0_0241,rq0_0241,False,,False,-10.0,-9.5,-0.25,-9.75,False,False,True,False,False,rq0_0241,True,True,False,False,svr
full_rq0_seed42__rq0_0195__rq0_0269,java,medium,rq0_0195,rq0_0269,rq0_0269,True,rq0_0195,False,11.75,-11.25,11.5,0.25,False,False,True,True,False,rq0_0195,False,False,False,False,svr
full_rq0_seed42__rq0_0197__rq0_0241,java,medium,rq0_0197,rq0_0241,rq0_0197,False,,False,-1.25,-13.0,5.875,-7.125,False,False,True,False,False,rq0_0197,True,False,True,True,svr
full_rq0_seed42__rq0_0198__rq0_0201,java,medium,rq0_0198,rq0_0201,rq0_0201,False,,False,-2.5,-10.0,3.75,-6.25,False,False,True,False,False,rq0_0198,False,True,False,False,svr
full_rq0_seed42__rq0_0198__rq0_0202,java,medium,rq0_0198,rq0_0202,rq0_0198,True,rq0_0198,True,0.25,-17.0,8.625,-8.375,False,False,True,True,False,rq0_0198,True,True,True,False,svr
full_rq0_seed42__rq0_0198__rq0_0225,java,medium,rq0_0198,rq0_0225,rq0_0198,True,rq0_0198,True,1.75,-16.25,9.0,-7.25,False,False,True,True,False,rq0_0198,True,True,True,True,svr
full_rq0_seed42__rq0_0198__rq0_0251,java,medium,rq0_0198,rq0_0251,rq0_0198,True,rq0_0251,False,-7.25,4.5,-5.875,-1.375,False,False,True,True,False,rq0_0251,False,False,False,True,svr
full_rq0_seed42__rq0_0199__rq0_0250,java,medium,rq0_0199,rq0_0250,rq0_0250,True,rq0_0250,True,-10.0,11.25,-10.625,0.625,False,False,True,True,False,rq0_0250,True,True,True,False,svr
full_rq0_seed42__rq0_0199__rq0_0280,java,medium,rq0_0199,rq0_0280,rq0_0280,False,,False,1.0,0.0,0.5,0.5,False,True,False,False,False,rq0_0199,False,False,True,False,svr
full_rq0_seed42__rq0_0199__rq0_0290,java,medium,rq0_0199,rq0_0290,rq0_0290,True,rq0_0290,True,-0.75,4.0,-2.375,1.625,False,False,True,True,False,rq0_0290,True,True,True,False,svr
full_rq0_seed42__rq0_0199__rq0_0301,java,medium,rq0_0199,rq0_0301,rq0_0199,True,rq0_0199,True,9.75,-13.25,11.5,-1.75,False,False,True,True,False,rq0_0199,True,True,True,True,svr
full_rq0_seed42__rq0_0200__rq0_0257,java,medium,rq0_0200,rq0_0257,rq0_0257,True,rq0_0200,False,1.0,-16.5,8.75,-7.75,False,False,True,True,False,rq0_0200,False,False,False,True,svr
full_rq0_seed42__rq0_0200__rq0_0263,java,medium,rq0_0200,rq0_0263,rq0_0200,True,rq0_0200,True,2.25,-8.25,5.25,-3.0,False,False,True,True,False,rq0_0200,True,True,True,False,svr
full_rq0_seed42__rq0_0201__rq0_0205,java,medium,rq0_0201,rq0_0205,rq0_0205,True,rq0_0205,True,-13.5,3.75,-8.625,-4.875,False,False,True,True,False,rq0_0205,True,True,True,True,svr
full_rq0_seed42__rq0_0201__rq0_0243,java,medium,rq0_0201,rq0_0243,rq0_0243,True,rq0_0243,True,-18.5,13.25,-15.875,-2.625,False,False,True,True,False,rq0_0243,True,True,True,True,svr
full_rq0_seed42__rq0_0201__rq0_0277,java,medium,rq0_0201,rq0_0277,rq0_0201,True,rq0_0277,False,-9.5,5.25,-7.375,-2.125,False,False,True,True,False,rq0_0277,False,False,False,False,svr
full_rq0_seed42__rq0_0201__rq0_0289,java,medium,rq0_0201,rq0_0289,rq0_0289,False,,False,-10.5,-2.75,-3.875,-6.625,False,False,True,False,False,rq0_0289,True,True,False,True,svr
full_rq0_seed42__rq0_0201__rq0_0312,java,medium,rq0_0201,rq0_0312,rq0_0201,False,,False,-7.75,-6.5,-0.625,-7.125,False,False,True,False,False,rq0_0312,False,False,True,False,svr
full_rq0_seed42__rq0_0203__rq0_0204,java,medium,rq0_0203,rq0_0204,rq0_0203,True,rq0_0203,True,1.5,-14.25,7.875,-6.375,False,False,True,True,False,rq0_0203,True,True,True,True,svr
full_rq0_seed42__rq0_0203__rq0_0216,java,medium,rq0_0203,rq0_0216,rq0_0203,True,rq0_0203,True,6.5,-18.0,12.25,-5.75,False,False,True,True,False,rq0_0203,True,True,True,True,svr
full_rq0_seed42__rq0_0203__rq0_0226,java,medium,rq0_0203,rq0_0226,rq0_0203,True,rq0_0203,True,9.25,-20.75,15.0,-5.75,False,False,True,True,False,rq0_0203,True,True,True,True,svr
full_rq0_seed42__rq0_0203__rq0_0240,java,medium,rq0_0203,rq0_0240,rq0_0203,True,rq0_0203,True,7.0,-15.25,11.125,-4.125,False,False,True,True,False,rq0_0203,True,True,True,True,svr
full_rq0_seed42__rq0_0203__rq0_0257,java,medium,rq0_0203,rq0_0257,rq0_0203,True,rq0_0203,True,14.75,-19.25,17.0,-2.25,False,False,True,True,False,rq0_0203,True,True,True,True,svr
full_rq0_seed42__rq0_0204__rq0_0250,java,medium,rq0_0204,rq0_0250,rq0_0250,True,rq0_0250,True,-12.25,6.75,-9.5,-2.75,False,False,True,True,False,rq0_0250,True,True,True,True,svr
full_rq0_seed42__rq0_0204__rq0_0284,java,medium,rq0_0204,rq0_0284,rq0_0204,True,rq0_0204,True,5.25,-10.0,7.625,-2.375,False,False,True,True,False,rq0_0204,True,True,True,True,svr
full_rq0_seed42__rq0_0204__rq0_0301,java,medium,rq0_0204,rq0_0301,rq0_0204,True,rq0_0204,True,10.25,-15.25,12.75,-2.5,False,False,True,True,False,rq0_0204,True,True,True,False,svr
full_rq0_seed42__rq0_0205__rq0_0229,java,medium,rq0_0205,rq0_0229,rq0_0205,True,rq0_0205,True,3.75,-9.5,6.625,-2.875,False,False,True,True,False,rq0_0205,True,True,True,False,svr
full_rq0_seed42__rq0_0205__rq0_0248,java,medium,rq0_0205,rq0_0248,rq0_0248,True,rq0_0205,False,7.0,-12.0,9.5,-2.5,False,False,True,True,False,rq0_0205,False,False,False,True,svr
