protocol_pair_id,language,benchmark,difficulty,snippet_i,snippet_j,available,unavailable_reason,k1_agreement,panel_agreement,k1_tie_probability,panel_tie_probability,panel_size_i,panel_size_j
rq1_0984,java,Scalabrino,easy,rq0_0271,rq0_0311,True,,0.8148148148148148,0.99605,0.2222222222222222,0.0029,9.0,9.0
rq1_0985,java,Scalabrino,easy,rq0_0274,rq0_0282,True,,0.9197530864197531,1.0,0.13580246913580246,0.0,9.0,9.0
rq1_0986,java,Scalabrino,easy,rq0_0275,rq0_0300,True,,0.8333333333333334,0.9994,0.25925925925925924,0.0008,9.0,9.0
rq1_0987,java,Scalabrino,easy,rq0_0276,rq0_0287,True,,0.9506172839506173,1.0,0.04938271604938271,0.0,9.0,9.0
rq1_0988,java,Scalabrino,easy,rq0_0282,rq0_0311,True,,0.9814814814814815,1.0,0.037037037037037035,0.0,9.0,9.0
rq1_0989,java,Scalabrino,easy,rq0_0283,rq0_0300,True,,0.7901234567901234,0.993,0.2222222222222222,0.0062,9.0,9.0
rq1_0990,java,Scalabrino,easy,rq0_0285,rq0_0287,True,,0.9382716049382716,1.0,0.024691358024691357,0.0,9.0,9.0
rq1_0991,java,Scalabrino,easy,rq0_0285,rq0_0289,True,,0.7901234567901234,0.9911,0.2716049382716049,0.0054,9.0,9.0
rq1_0992,java,Scalabrino,easy,rq0_0286,rq0_0304,True,,0.8827160493827161,1.0,0.18518518518518517,0.0,9.0,9.0
rq1_0993,java,Scalabrino,easy,rq0_0287,rq0_0293,True,,0.8827160493827161,0.9999,0.16049382716049382,0.0002,9.0,9.0
rq1_0994,java,Scalabrino,easy,rq0_0288,rq0_0294,True,,0.9691358024691358,1.0,0.06172839506172839,0.0,9.0,9.0
rq1_0995,java,Scalabrino,easy,rq0_0289,rq0_0293,True,,0.7592592592592593,0.9739,0.16049382716049382,0.0138,9.0,9.0
rq1_0996,java,Scalabrino,easy,rq0_0291,rq0_0300,True,,0.7283950617283951,0.9704,0.2716049382716049,0.0174,9.0,9.0
rq1_0997,java,Scalabrino,easy,rq0_0297,rq0_0312,True,,0.8518518518518519,0.9995,0.19753086419753085,0.0002,9.0,9.0
rq1_0998,java,Scalabrino,easy,rq0_0304,rq0_0312,True,,0.8827160493827161,1.0,0.18518518518518517,0.0,9.0,9.0
rq1_0999,java,Scalabrino,easy,rq0_0307,rq0_0311,True,,0.7222222222222222,0.9697,0.25925925925925924,0.0172,9.0,9.0
rq1_1000,java,Buse,medium,rq0_0000,rq0_0066,True,,0.5979782801721194,0.99715,0.26350659107984425,0.0005,121.0,121.0
rq1_1001,java,cross-dataset,medium,rq0_0000,rq0_0143,True,,0.6480461177430874,1.0,0.253749617385981,0.0,121.0,243.0
rq1_1002,java,cross-dataset,medium,rq0_0000,rq0_0153,True,,0.5672426746806912,0.97245,0.25500508242365316,0.0003,121.0,187.0
rq1_1003,java,cross-dataset,medium,rq0_0000,rq0_0307,True,,0.709366391184573,0.9926,0.24150596877869604,0.0,121.0,9.0
rq1_1004,java,Buse,medium,rq0_0001,rq0_0066,True,,0.6099310156410082,0.99885,0.27197595792637114,0.0003,121.0,121.0
rq1_1005,java,cross-dataset,medium,rq0_0001,rq0_0165,True,,0.6114427099275584,0.9998,0.2663503724109785,0.0,121.0,162.0
rq1_1006,java,cross-dataset,medium,rq0_0001,rq0_0167,True,,0.614282817015667,1.0,0.27171322821071847,0.0,121.0,163.0
rq1_1007,java,cross-dataset,medium,rq0_0001,rq0_0191,True,,0.5280073461891643,0.6662,0.27180899908172634,0.0,121.0,9.0
rq1_1008,java,cross-dataset,medium,rq0_0001,rq0_0266,True,,0.7878787878787878,1.0,0.2865013774104683,0.0,121.0,9.0
rq1_1009,java,Buse,medium,rq0_0003,rq0_0017,True,,0.6319581995765317,1.0,0.2579741820913872,0.0,121.0,121.0
rq1_1010,java,Buse,medium,rq0_0003,rq0_0054,True,,0.6175466156683287,0.9994,0.2630284816610887,0.0,121.0,121.0
rq1_1011,java,cross-dataset,medium,rq0_0003,rq0_0131,True,,0.6268877161538717,1.0,0.2609777954794384,0.0,121.0,249.0
rq1_1012,java,cross-dataset,medium,rq0_0003,rq0_0159,True,,0.6417819193793219,1.0,0.2530359251138472,0.0,121.0,196.0
rq1_1013,java,cross-dataset,medium,rq0_0003,rq0_0205,True,,0.5165289256198347,0.5377,0.29660238751147844,0.0048,121.0,9.0
rq1_1014,java,cross-dataset,medium,rq0_0003,rq0_0252,True,,0.5330578512396694,0.61405,0.30578512396694213,0.0027,121.0,9.0
rq1_1015,java,cross-dataset,medium,rq0_0004,rq0_0099,False,one_or_both_rater_vectors_unmapped,,,,,,
rq1_1016,java,cross-dataset,medium,rq0_0004,rq0_0143,True,,0.6862224943033024,1.0,0.2587491072339557,0.0,121.0,243.0
rq1_1017,java,cross-dataset,medium,rq0_0004,rq0_0163,True,,0.6449386136721922,1.0,0.26135766493097023,0.0,121.0,173.0
rq1_1018,java,cross-dataset,medium,rq0_0004,rq0_0304,True,,0.5169880624426079,0.44015,0.3673094582185491,0.0001,121.0,9.0
rq1_1019,java,Buse,medium,rq0_0005,rq0_0020,True,,0.6456184686838331,1.0,0.236664162283997,0.0,121.0,121.0
rq1_1020,java,Buse,medium,rq0_0005,rq0_0061,True,,0.6334266785055666,1.0,0.2730687794549553,0.0,121.0,121.0
rq1_1021,java,cross-dataset,medium,rq0_0005,rq0_0195,True,,0.6983471074380165,0.9803,0.2066115702479339,0.0,121.0,9.0
rq1_1022,java,cross-dataset,medium,rq0_0006,rq0_0168,True,,0.5545404759534004,0.9254,0.28223638355073183,0.0,121.0,166.0
rq1_1023,java,cross-dataset,medium,rq0_0006,rq0_0200,True,,0.5353535353535354,0.5856,0.2699724517906336,0.0,121.0,9.0
rq1_1024,java,cross-dataset,medium,rq0_0006,rq0_0201,True,,0.5078053259871441,0.553,0.21671258034894397,0.0,121.0,9.0
rq1_1025,java,cross-dataset,medium,rq0_0006,rq0_0229,True,,0.5082644628099173,0.4414,0.32598714416896235,0.0,121.0,9.0
rq1_1026,java,cross-dataset,medium,rq0_0006,rq0_0250,True,,0.7419651056014692,1.0,0.30486685032139577,0.0,121.0,9.0
rq1_1027,java,Buse,medium,rq0_0007,rq0_0063,True,,0.5806297384058466,0.99435,0.241513557817089,0.0007,121.0,121.0
rq1_1028,java,Buse,medium,rq0_0007,rq0_0093,True,,0.5749948773990847,0.99465,0.26835598661293625,0.0013,121.0,121.0
rq1_1029,java,cross-dataset,medium,rq0_0007,rq0_0107,True,,0.6591404958677686,1.0,0.2456198347107438,0.0,121.0,250.0
rq1_1030,java,cross-dataset,medium,rq0_0007,rq0_0202,True,,0.5555555555555556,0.6763,0.2369146005509642,0.0008,121.0,9.0
rq1_1031,java,cross-dataset,medium,rq0_0007,rq0_0251,True,,0.4825528007346189,0.443,0.30578512396694213,0.0024,121.0,9.0
rq1_1032,java,Buse,medium,rq0_0008,rq0_0094,True,,0.5973635680622909,0.99865,0.3074926576053548,0.0003,121.0,121.0
rq1_1033,java,cross-dataset,medium,rq0_0008,rq0_0137,True,,0.6231332463389879,1.0,0.2877337973031753,0.0,121.0,228.0
rq1_1034,java,Buse,medium,rq0_0009,rq0_0019,True,,0.599276005737313,0.9976,0.24178676319923503,0.0006,121.0,121.0
rq1_1035,java,Buse,medium,rq0_0009,rq0_0046,True,,0.6562734785875282,1.0,0.2521002663752476,0.0,121.0,121.0
rq1_1036,java,Buse,medium,rq0_0009,rq0_0059,True,,0.6141998497370398,0.99965,0.23912301072331124,0.0003,121.0,121.0
rq1_1037,java,Buse,medium,rq0_0009,rq0_0070,True,,0.6237278874393826,0.99975,0.2346834232634383,0.0001,121.0,121.0
rq1_1038,java,Buse,medium,rq0_0009,rq0_0094,True,,0.6203128201625572,0.9999,0.2579058807458507,0.0,121.0,121.0
rq1_1039,java,Buse,medium,rq0_0009,rq0_0096,True,,0.5880062837237894,0.99445,0.25298818386722216,0.0007,121.0,121.0
rq1_1040,java,cross-dataset,medium,rq0_0009,rq0_0116,True,,0.5744618299415281,0.9968,0.2221278541795969,0.0,121.0,253.0
rq1_1041,java,cross-dataset,medium,rq0_0009,rq0_0177,True,,0.6168923889057158,0.9998,0.25589546103587035,0.0,121.0,191.0
rq1_1042,java,cross-dataset,medium,rq0_0009,rq0_0184,True,,0.6068817546090274,0.9997,0.260092180546726,0.0,121.0,208.0
rq1_1043,java,cross-dataset,medium,rq0_0009,rq0_0214,True,,0.5482093663911846,0.642,0.23875114784205692,0.0,121.0,9.0
rq1_1044,java,cross-dataset,medium,rq0_0009,rq0_0228,True,,0.507346189164371,0.5235,0.26721763085399447,0.0,121.0,9.0
rq1_1045,java,cross-dataset,medium,rq0_0009,rq0_0279,True,,0.7015610651974288,0.9986,0.25528007346189163,0.0,121.0,9.0
rq1_1046,java,Buse,medium,rq0_0010,rq0_0063,True,,0.6028618263779797,0.99795,0.2260091523803019,0.0003,121.0,121.0
rq1_1047,java,cross-dataset,medium,rq0_0010,rq0_0148,True,,0.5857805507464149,0.9973,0.23039231698951426,0.0,121.0,253.0
rq1_1048,java,cross-dataset,medium,rq0_0010,rq0_0162,True,,0.5978373830850695,0.9979,0.24115405552531302,0.0,121.0,167.0
rq1_1049,java,cross-dataset,medium,rq0_0010,rq0_0250,True,,0.7006427915518825,1.0,0.2956841138659321,0.0,121.0,9.0
rq1_1050,java,cross-dataset,medium,rq0_0010,rq0_0258,True,,0.5367309458218549,0.6099,0.26170798898071623,0.0,121.0,9.0
rq1_1051,java,cross-dataset,medium,rq0_0010,rq0_0301,True,,0.5766758494031221,0.8469,0.25895316804407714,0.0,121.0,9.0
rq1_1052,java,cross-dataset,medium,rq0_0011,rq0_0113,True,,0.5996458087367178,0.9978,0.23157362118401079,0.0,121.0,245.0
rq1_1053,java,cross-dataset,medium,rq0_0011,rq0_0187,True,,0.6100101197503794,0.9995,0.22457412717152977,0.0,121.0,196.0
rq1_1054,java,cross-dataset,medium,rq0_0011,rq0_0220,True,,0.660238751147842,0.9979,0.2736455463728191,0.0,121.0,9.0
rq1_1055,java,cross-dataset,medium,rq0_0011,rq0_0262,True,,0.5119375573921029,0.4685,0.256198347107438,0.0,121.0,9.0
rq1_1056,java,cross-dataset,medium,rq0_0011,rq0_0304,True,,0.660238751147842,0.9973,0.2736455463728191,0.0,121.0,9.0
rq1_1057,java,Buse,medium,rq0_0012,rq0_0015,True,,0.6014616487944813,0.9979,0.3032579741820914,0.0006,121.0,121.0
rq1_1058,java,Buse,medium,rq0_0012,rq0_0069,True,,0.5934703913667099,0.9981,0.2882316781640598,0.0002,121.0,121.0
rq1_1059,java,cross-dataset,medium,rq0_0012,rq0_0102,True,,0.6126121353394081,1.0,0.28095641732005366,0.0,121.0,234.0
rq1_1060,java,cross-dataset,medium,rq0_0012,rq0_0103,True,,0.6267157743442329,1.0,0.2735537190082645,0.0,121.0,230.0
rq1_1061,java,cross-dataset,medium,rq0_0012,rq0_0118,True,,0.6300486536923487,1.0,0.2506331644894695,0.0,121.0,248.0
rq1_1062,java,cross-dataset,medium,rq0_0012,rq0_0156,True,,0.655076435575729,1.0,0.26660386245878476,0.0,121.0,193.0
rq1_1063,java,cross-dataset,medium,rq0_0012,rq0_0239,True,,0.5573921028466483,0.6991,0.29935720844811753,0.0056,121.0,9.0
rq1_1064,java,cross-dataset,medium,rq0_0012,rq0_0264,True,,0.5647382920110193,0.72495,0.325068870523416,0.0063,121.0,9.0
rq1_1065,java,cross-dataset,medium,rq0_0013,rq0_0202,True,,0.6937557392102847,0.97895,0.22497704315886133,0.0005,121.0,9.0
rq1_1066,java,cross-dataset,medium,rq0_0013,rq0_0231,True,,0.7176308539944903,0.9883,0.20293847566574838,0.0,121.0,9.0
rq1_1067,java,Buse,medium,rq0_0014,rq0_0041,True,,0.6014957994672495,0.99915,0.26316508435216174,0.0003,121.0,121.0
rq1_1068,java,cross-dataset,medium,rq0_0014,rq0_0212,True,,0.7235996326905417,1.0,0.2736455463728191,0.0,121.0,9.0
rq1_1069,java,cross-dataset,medium,rq0_0014,rq0_0238,True,,0.7534435261707989,0.9978,0.2231404958677686,0.0002,121.0,9.0
rq1_1070,java,cross-dataset,medium,rq0_0014,rq0_0259,True,,0.790633608815427,1.0,0.23507805325987144,0.0,121.0,9.0
rq1_1071,java,cross-dataset,medium,rq0_0014,rq0_0276,True,,0.5032139577594124,0.52565,0.3140495867768595,0.0033,121.0,9.0
rq1_1072,java,Buse,medium,rq0_0015,rq0_0063,True,,0.6313093367939349,1.0,0.24492862509391436,0.0,121.0,121.0
rq1_1073,java,cross-dataset,medium,rq0_0015,rq0_0123,True,,0.6336351018863163,1.0,0.28102327928837295,0.0,121.0,262.0
rq1_1074,java,cross-dataset,medium,rq0_0015,rq0_0148,True,,0.6101329500538987,1.0,0.2434259954921112,0.0,121.0,253.0
rq1_1075,java,cross-dataset,medium,rq0_0015,rq0_0169,True,,0.5990587695133149,1.0,0.26689623507805327,0.0,121.0,180.0
rq1_1076,java,cross-dataset,medium,rq0_0015,rq0_0307,True,,0.47842056932966026,0.4333,0.30486685032139577,0.0,121.0,9.0
rq1_1077,java,Buse,medium,rq0_0016,rq0_0028,True,,0.5840106550099037,0.99195,0.256198347107438,0.0011,121.0,121.0
rq1_1078,java,cross-dataset,medium,rq0_0016,rq0_0121,True,,0.6700994318181818,1.0,0.21636105371900827,0.0,121.0,256.0
rq1_1079,java,cross-dataset,medium,rq0_0016,rq0_0241,True,,0.72910927456382,0.9994,0.2460973370064279,0.0,121.0,9.0
rq1_1080,java,cross-dataset,medium,rq0_0016,rq0_0254,True,,0.7130394857667585,0.9991,0.2580348943985308,0.0,121.0,9.0
rq1_1081,java,cross-dataset,medium,rq0_0016,rq0_0273,True,,0.7410468319559229,0.9908,0.19834710743801653,0.0,121.0,9.0
rq1_1082,java,Buse,medium,rq0_0017,rq0_0045,True,,0.5876306263233386,0.99575,0.2811966395737996,0.0009,121.0,121.0
rq1_1083,java,Buse,medium,rq0_0017,rq0_0048,True,,0.6708216651868042,1.0,0.2682193839218633,0.0,121.0,121.0
rq1_1084,java,cross-dataset,medium,rq0_0017,rq0_0132,True,,0.5888876963257128,0.9989,0.24950806768988587,0.0,121.0,231.0
rq1_1085,java,cross-dataset,medium,rq0_0017,rq0_0148,True,,0.5688433018652207,0.98985,0.23434488615947474,0.0001,121.0,253.0
rq1_1086,java,cross-dataset,medium,rq0_0017,rq0_0187,True,,0.619708213864058,0.9997,0.24565694046213526,0.0,121.0,196.0
rq1_1087,java,cross-dataset,medium,rq0_0017,rq0_0273,True,,0.5509641873278237,0.7346,0.3122130394857668,0.0,121.0,9.0
rq1_1088,java,cross-dataset,medium,rq0_0017,rq0_0302,True,,0.5569329660238751,0.7246,0.2800734618916437,0.0,121.0,9.0
rq1_1089,java,Buse,medium,rq0_0018,rq0_0020,True,,0.6329144184140427,0.9997,0.23174646540536847,0.0,121.0,121.0
rq1_1090,java,Buse,medium,rq0_0018,rq0_0051,True,,0.6433645242811283,1.0,0.23734717573936207,0.0,121.0,121.0
rq1_1091,java,Buse,medium,rq0_0018,rq0_0061,True,,0.6599617512464996,1.0,0.23502492999112082,0.0,121.0,121.0
rq1_1092,java,Buse,medium,rq0_0018,rq0_0062,True,,0.5861621473943037,0.9913,0.2579058807458507,0.0018,121.0,121.0
rq1_1093,java,cross-dataset,medium,rq0_0018,rq0_0112,True,,0.5523647475519133,0.9478,0.21730675741370928,0.0,121.0,238.0
rq1_1094,java,cross-dataset,medium,rq0_0018,rq0_0137,True,,0.5970530665506742,0.9995,0.24934754240974336,0.0,121.0,228.0
rq1_1095,java,cross-dataset,medium,rq0_0018,rq0_0166,True,,0.6088069766262739,0.9987,0.23338234548496678,0.0,121.0,163.0
rq1_1096,java,cross-dataset,medium,rq0_0018,rq0_0199,True,,0.6813590449954087,0.9752,0.209366391184573,0.0,121.0,9.0
rq1_1097,java,cross-dataset,medium,rq0_0018,rq0_0232,True,,0.5339761248852158,0.6417,0.24517906336088155,0.0002,121.0,9.0
rq1_1098,java,cross-dataset,medium,rq0_0018,rq0_0242,True,,0.6790633608815427,0.9946,0.24517906336088155,0.0,121.0,9.0
rq1_1099,java,cross-dataset,medium,rq0_0018,rq0_0267,True,,0.46189164370982555,0.42785,0.22038567493112948,0.0003,121.0,9.0
rq1_1100,java,Buse,medium,rq0_0019,rq0_0030,True,,0.6295335018099857,1.0,0.28345058397650436,0.0,121.0,121.0
rq1_1101,java,Buse,medium,rq0_0019,rq0_0041,True,,0.6172734102861827,0.9992,0.2395328187965303,0.0,121.0,121.0
rq1_1102,java,Buse,medium,rq0_0019,rq0_0071,True,,0.5952462263506592,0.9951,0.24602144662249847,0.0008,121.0,121.0
rq1_1103,java,cross-dataset,medium,rq0_0019,rq0_0109,True,,0.5862690853060653,0.9951,0.2495097352570388,0.0,121.0,236.0
rq1_1104,java,cross-dataset,medium,rq0_0019,rq0_0114,True,,0.5529025593175153,0.9584,0.2714276193015196,0.0,121.0,248.0
rq1_1105,java,cross-dataset,medium,rq0_0019,rq0_0123,True,,0.6277837360418901,1.0,0.2386600214497508,0.0,121.0,262.0
rq1_1106,java,cross-dataset,medium,rq0_0019,rq0_0262,True,,0.5606060606060606,0.72265,0.263544536271809,0.0001,121.0,9.0
rq1_1107,java,cross-dataset,medium,rq0_0019,rq0_0303,True,,0.5514233241505969,0.6878,0.26538108356290174,0.0,121.0,9.0
rq1_1108,java,Buse,medium,rq0_0020,rq0_0040,True,,0.5822348200259545,0.9955,0.24458711836623181,0.0008,121.0,121.0
rq1_1109,java,Buse,medium,rq0_0020,rq0_0063,True,,0.6105115770780685,0.99945,0.22764838467317805,0.0001,121.0,121.0
rq1_1110,java,Buse,medium,rq0_0020,rq0_0093,True,,0.6088723447851923,0.99955,0.24854859640734922,0.0001,121.0,121.0
rq1_1111,java,Buse,medium,rq0_0021,rq0_0022,True,,0.620415272180862,1.0,0.2531930879038317,0.0,121.0,121.0
rq1_1112,java,Buse,medium,rq0_0021,rq0_0032,True,,0.6288846390273889,0.9992,0.3130250665938119,0.0002,121.0,121.0
rq1_1113,java,cross-dataset,medium,rq0_0021,rq0_0159,True,,0.6149645808736718,0.9999,0.26163771293641425,0.0,121.0,196.0
rq1_1114,java,cross-dataset,medium,rq0_0021,rq0_0182,True,,0.5707169979897253,0.9901,0.3093589457225821,0.0,121.0,185.0
rq1_1115,java,cross-dataset,medium,rq0_0021,rq0_0197,True,,0.5211202938475665,0.64135,0.25436179981634527,0.0025,121.0,9.0
rq1_1116,java,cross-dataset,medium,rq0_0021,rq0_0257,True,,0.48943985307621674,0.5093,0.29935720844811753,0.0024,121.0,9.0
rq1_1117,java,cross-dataset,medium,rq0_0021,rq0_0264,True,,0.5381083562901745,0.5651,0.3011937557392103,0.005,121.0,9.0
rq1_1118,java,cross-dataset,medium,rq0_0021,rq0_0282,True,,0.7910927456382002,1.0,0.34251606978879706,0.0,121.0,9.0
rq1_1119,java,cross-dataset,medium,rq0_0021,rq0_0287,True,,0.7603305785123967,0.9987,0.3213957759412305,0.0,121.0,9.0
rq1_1120,java,cross-dataset,medium,rq0_0021,rq0_0299,True,,0.5381083562901745,0.5709,0.3011937557392103,0.0034,121.0,9.0
rq1_1121,java,Buse,medium,rq0_0022,rq0_0085,True,,0.6622156956492042,1.0,0.2299706304214193,0.0,121.0,121.0
rq1_1122,java,Buse,medium,rq0_0022,rq0_0096,True,,0.6272112560617444,0.9998,0.24779728160644765,0.0,121.0,121.0
rq1_1123,java,cross-dataset,medium,rq0_0022,rq0_0139,True,,0.5997423629002576,0.9994,0.23786261585304647,0.0,121.0,247.0
rq1_1124,java,cross-dataset,medium,rq0_0022,rq0_0179,True,,0.5951243822417874,0.9994,0.2275011420740064,0.0,121.0,199.0
rq1_1125,java,cross-dataset,medium,rq0_0022,rq0_0280,True,,0.7213039485766759,0.9974,0.24885215794306703,0.0,121.0,9.0
rq1_1126,java,cross-dataset,medium,rq0_0022,rq0_0306,True,,0.7571166207529844,0.9999,0.24701561065197428,0.0,121.0,9.0
rq1_1127,java,cross-dataset,medium,rq0_0022,rq0_0309,True,,0.532139577594123,0.6465,0.27823691460055094,0.0,121.0,9.0
rq1_1128,java,cross-dataset,medium,rq0_0023,rq0_0174,True,,0.6804978238544672,1.0,0.2406474644236882,0.0,121.0,169.0
rq1_1129,java,cross-dataset,medium,rq0_0023,rq0_0277,True,,0.7791551882460973,0.9999,0.21763085399449036,0.0,121.0,9.0
rq1_1130,java,cross-dataset,medium,rq0_0023,rq0_0278,True,,0.7153351698806244,0.9872,0.21671258034894397,0.0,121.0,9.0
rq1_1131,java,cross-dataset,medium,rq0_0023,rq0_0285,True,,0.7304866850321395,0.993,0.20110192837465565,0.0,121.0,9.0
rq1_1132,java,cross-dataset,medium,rq0_0023,rq0_0292,True,,0.7350780532598714,0.992,0.20844811753902662,0.0,121.0,9.0
rq1_1133,java,Buse,medium,rq0_0024,rq0_0028,True,,0.6121166586981763,0.99985,0.2726589713817362,0.0001,121.0,121.0
rq1_1134,java,Buse,medium,rq0_0024,rq0_0085,True,,0.6327436650502015,1.0,0.2848166108872345,0.0,121.0,121.0
rq1_1135,java,Buse,medium,rq0_0024,rq0_0096,True,,0.6745782391913121,1.0,0.2598866197664094,0.0,121.0,121.0
rq1_1136,java,cross-dataset,medium,rq0_0024,rq0_0175,True,,0.6910009182736455,1.0,0.23829201101928374,0.0,121.0,180.0
rq1_1137,java,cross-dataset,medium,rq0_0024,rq0_0302,True,,0.761248852157943,0.9916,0.1763085399449036,0.0,121.0,9.0
rq1_1138,java,Buse,medium,rq0_0025,rq0_0030,True,,0.6327436650502015,0.99995,0.2857728297247456,0.0001,121.0,121.0
rq1_1139,java,Buse,medium,rq0_0025,rq0_0086,True,,0.6462331807936617,1.0,0.24868519909842224,0.0,121.0,121.0
rq1_1140,java,Buse,medium,rq0_0025,rq0_0088,True,,0.6077453725838399,0.99825,0.25503722423331737,0.0003,121.0,121.0
rq1_1141,java,cross-dataset,medium,rq0_0025,rq0_0160,True,,0.6109733700642792,0.9996,0.2465564738292011,0.0,121.0,180.0
rq1_1142,java,cross-dataset,medium,rq0_0025,rq0_0237,True,,0.54178145087236,0.6836,0.2828282828282828,0.0,121.0,9.0
rq1_1143,java,cross-dataset,medium,rq0_0025,rq0_0288,True,,0.7258953168044077,0.99825,0.2874196510560147,0.0001,121.0,9.0
rq1_1144,java,Buse,medium,rq0_0026,rq0_0088,True,,0.6261867358786968,1.0,0.2491633085171778,0.0,121.0,121.0
rq1_1145,java,cross-dataset,medium,rq0_0026,rq0_0107,True,,0.656396694214876,1.0,0.24396694214876033,0.0,121.0,250.0
rq1_1146,java,cross-dataset,medium,rq0_0026,rq0_0109,True,,0.6434024373161508,1.0,0.2465331278890601,0.0,121.0,236.0
rq1_1147,java,cross-dataset,medium,rq0_0026,rq0_0151,True,,0.5364019766550225,0.8363,0.24703927749850899,0.0,121.0,194.0
rq1_1148,java,cross-dataset,medium,rq0_0026,rq0_0197,True,,0.6983471074380165,0.98455,0.18457300275482094,0.0003,121.0,9.0
rq1_1149,java,cross-dataset,medium,rq0_0026,rq0_0292,True,,0.4830119375573921,0.456,0.2828282828282828,0.0012,121.0,9.0
rq1_1150,java,Buse,medium,rq0_0027,rq0_0032,True,,0.5973635680622909,0.9991,0.34150672768253537,0.0002,121.0,121.0
rq1_1151,java,cross-dataset,medium,rq0_0027,rq0_0193,True,,0.5151515151515151,0.42825,0.29201101928374656,0.0039,121.0,9.0
rq1_1152,java,cross-dataset,medium,rq0_0027,rq0_0205,True,,0.5022956841138659,0.42315,0.3122130394857668,0.0037,121.0,9.0
rq1_1153,java,cross-dataset,medium,rq0_0027,rq0_0207,True,,0.5151515151515151,0.42915,0.29201101928374656,0.0041,121.0,9.0
rq1_1154,java,cross-dataset,medium,rq0_0027,rq0_0221,True,,0.7066115702479339,1.0,0.3921028466483012,0.0,121.0,9.0
rq1_1155,java,cross-dataset,medium,rq0_0027,rq0_0240,True,,0.5312213039485767,0.55525,0.27823691460055094,0.0033,121.0,9.0
rq1_1156,java,cross-dataset,medium,rq0_0027,rq0_0256,True,,0.5440771349862259,0.55215,0.2580348943985308,0.0041,121.0,9.0
rq1_1157,java,cross-dataset,medium,rq0_0027,rq0_0259,True,,0.5651974288337924,0.6054,0.24885215794306703,0.0054,121.0,9.0
rq1_1158,java,cross-dataset,medium,rq0_0027,rq0_0272,True,,0.5523415977961432,0.58795,0.26905417814508725,0.0041,121.0,9.0
rq1_1159,java,cross-dataset,medium,rq0_0027,rq0_0275,True,,0.6694214876033058,0.9998,0.3691460055096419,0.0,121.0,9.0
rq1_1160,java,Buse,medium,rq0_0028,rq0_0068,True,,0.6002322245748242,0.9991,0.2579058807458507,0.0,121.0,121.0
rq1_1161,java,Buse,medium,rq0_0028,rq0_0076,True,,0.6305921726658015,0.9999,0.25401270405026977,0.0,121.0,121.0
rq1_1162,java,cross-dataset,medium,rq0_0028,rq0_0109,True,,0.6647464630900687,1.0,0.23459167950693374,0.0,121.0,236.0
rq1_1163,java,cross-dataset,medium,rq0_0028,rq0_0160,True,,0.6353305785123967,1.0,0.23879706152433425,0.0,121.0,180.0
rq1_1164,java,Buse,medium,rq0_0029,rq0_0054,True,,0.5868451608496688,0.99505,0.24807048698859369,0.0011,121.0,121.0
rq1_1165,java,cross-dataset,medium,rq0_0029,rq0_0116,True,,0.5563486100676184,0.97605,0.22065789043870251,0.0001,121.0,253.0
rq1_1166,java,cross-dataset,medium,rq0_0029,rq0_0140,True,,0.5875568389259518,0.9979,0.24750240631949286,0.0,121.0,249.0
rq1_1167,java,cross-dataset,medium,rq0_0029,rq0_0166,True,,0.6114434923693151,0.9987,0.2279065050955737,0.0,121.0,163.0
rq1_1168,java,cross-dataset,medium,rq0_0029,rq0_0171,True,,0.585068562722194,0.99605,0.23722240177293505,0.0001,121.0,179.0
rq1_1169,java,cross-dataset,medium,rq0_0029,rq0_0230,True,,0.7176308539944903,0.9991,0.24517906336088155,0.0,121.0,9.0
rq1_1170,java,cross-dataset,medium,rq0_0029,rq0_0273,True,,0.46464646464646464,0.3976,0.2699724517906336,0.0002,121.0,9.0
rq1_1171,java,cross-dataset,medium,rq0_0029,rq0_0289,True,,0.7222222222222222,0.9936,0.2359963269054178,0.0,121.0,9.0
rq1_1172,java,Buse,medium,rq0_0030,rq0_0094,True,,0.6313776381394713,0.9997,0.2906905266033741,0.0,121.0,121.0
rq1_1173,java,cross-dataset,medium,rq0_0030,rq0_0117,True,,0.6660405709992487,1.0,0.27108804043439655,0.0,121.0,242.0
rq1_1174,java,cross-dataset,medium,rq0_0030,rq0_0124,True,,0.6494152502728832,1.0,0.2749103383751754,0.0,121.0,265.0
rq1_1175,java,cross-dataset,medium,rq0_0030,rq0_0166,True,,0.6328144805556964,1.0,0.28160016224712264,0.0,121.0,163.0
rq1_1176,java,cross-dataset,medium,rq0_0030,rq0_0235,True,,0.5610651974288338,0.6604,0.33608815426997246,0.0002,121.0,9.0
rq1_1177,java,Buse,medium,rq0_0031,rq0_0083,True,,0.6231814766750905,0.9993,0.2628235776244792,0.0004,121.0,121.0
rq1_1178,java,cross-dataset,medium,rq0_0031,rq0_0108,True,,0.6525369191166509,1.0,0.24830646253895136,0.0,121.0,244.0
