contrast_id,base_id,rq0_id,language,score_stratum,variant_i,variant_j,contrast_type,preference_target_variant
rq3g_java_006__c3,rq3g_java_006,rq0_0202,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_006__c4,rq3g_java_006,rq0_0202,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_006__c5,rq3g_java_006,rq0_0202,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_006__c6,rq3g_java_006,rq0_0202,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_007__c1,rq3g_java_007,rq0_0076,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_007__c2,rq3g_java_007,rq0_0076,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_007__c3,rq3g_java_007,rq0_0076,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_007__c4,rq3g_java_007,rq0_0076,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_007__c5,rq3g_java_007,rq0_0076,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_007__c6,rq3g_java_007,rq0_0076,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_008__c1,rq3g_java_008,rq0_0091,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_008__c2,rq3g_java_008,rq0_0091,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_008__c3,rq3g_java_008,rq0_0091,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_008__c4,rq3g_java_008,rq0_0091,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_008__c5,rq3g_java_008,rq0_0091,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_008__c6,rq3g_java_008,rq0_0091,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_009__c1,rq3g_java_009,rq0_0231,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_009__c2,rq3g_java_009,rq0_0231,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_009__c3,rq3g_java_009,rq0_0231,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_009__c4,rq3g_java_009,rq0_0231,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_009__c5,rq3g_java_009,rq0_0231,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_009__c6,rq3g_java_009,rq0_0231,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_010__c1,rq3g_java_010,rq0_0024,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_010__c2,rq3g_java_010,rq0_0024,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_010__c3,rq3g_java_010,rq0_0024,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_010__c4,rq3g_java_010,rq0_0024,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_010__c5,rq3g_java_010,rq0_0024,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_010__c6,rq3g_java_010,rq0_0024,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_011__c1,rq3g_java_011,rq0_0286,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_011__c2,rq3g_java_011,rq0_0286,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_011__c3,rq3g_java_011,rq0_0286,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_011__c4,rq3g_java_011,rq0_0286,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_011__c5,rq3g_java_011,rq0_0286,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_011__c6,rq3g_java_011,rq0_0286,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_012__c1,rq3g_java_012,rq0_0170,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_012__c2,rq3g_java_012,rq0_0170,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_012__c3,rq3g_java_012,rq0_0170,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_012__c4,rq3g_java_012,rq0_0170,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_012__c5,rq3g_java_012,rq0_0170,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_012__c6,rq3g_java_012,rq0_0170,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_013__c1,rq3g_java_013,rq0_0064,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_013__c2,rq3g_java_013,rq0_0064,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_013__c3,rq3g_java_013,rq0_0064,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_013__c4,rq3g_java_013,rq0_0064,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_013__c5,rq3g_java_013,rq0_0064,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_013__c6,rq3g_java_013,rq0_0064,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_014__c1,rq3g_java_014,rq0_0127,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_014__c2,rq3g_java_014,rq0_0127,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_014__c3,rq3g_java_014,rq0_0127,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_014__c4,rq3g_java_014,rq0_0127,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_014__c5,rq3g_java_014,rq0_0127,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_014__c6,rq3g_java_014,rq0_0127,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_015__c1,rq3g_java_015,rq0_0050,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_015__c2,rq3g_java_015,rq0_0050,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_015__c3,rq3g_java_015,rq0_0050,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_015__c4,rq3g_java_015,rq0_0050,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_015__c5,rq3g_java_015,rq0_0050,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_015__c6,rq3g_java_015,rq0_0050,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_016__c1,rq3g_java_016,rq0_0084,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_016__c2,rq3g_java_016,rq0_0084,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_016__c3,rq3g_java_016,rq0_0084,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_016__c4,rq3g_java_016,rq0_0084,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_016__c5,rq3g_java_016,rq0_0084,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_016__c6,rq3g_java_016,rq0_0084,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_017__c1,rq3g_java_017,rq0_0232,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_017__c2,rq3g_java_017,rq0_0232,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_017__c3,rq3g_java_017,rq0_0232,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_017__c4,rq3g_java_017,rq0_0232,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_017__c5,rq3g_java_017,rq0_0232,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_017__c6,rq3g_java_017,rq0_0232,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_018__c1,rq3g_java_018,rq0_0308,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_018__c2,rq3g_java_018,rq0_0308,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_018__c3,rq3g_java_018,rq0_0308,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_018__c4,rq3g_java_018,rq0_0308,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_018__c5,rq3g_java_018,rq0_0308,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_018__c6,rq3g_java_018,rq0_0308,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_019__c1,rq3g_java_019,rq0_0053,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_019__c2,rq3g_java_019,rq0_0053,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_019__c3,rq3g_java_019,rq0_0053,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_019__c4,rq3g_java_019,rq0_0053,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_019__c5,rq3g_java_019,rq0_0053,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_019__c6,rq3g_java_019,rq0_0053,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_020__c1,rq3g_java_020,rq0_0081,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_020__c2,rq3g_java_020,rq0_0081,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_020__c3,rq3g_java_020,rq0_0081,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_020__c4,rq3g_java_020,rq0_0081,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_020__c5,rq3g_java_020,rq0_0081,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_020__c6,rq3g_java_020,rq0_0081,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_021__c1,rq3g_java_021,rq0_0028,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_021__c2,rq3g_java_021,rq0_0028,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_021__c3,rq3g_java_021,rq0_0028,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_021__c4,rq3g_java_021,rq0_0028,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_021__c5,rq3g_java_021,rq0_0028,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_021__c6,rq3g_java_021,rq0_0028,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_022__c1,rq3g_java_022,rq0_0247,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_022__c2,rq3g_java_022,rq0_0247,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_022__c3,rq3g_java_022,rq0_0247,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_022__c4,rq3g_java_022,rq0_0247,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_022__c5,rq3g_java_022,rq0_0247,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_022__c6,rq3g_java_022,rq0_0247,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_023__c1,rq3g_java_023,rq0_0104,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_023__c2,rq3g_java_023,rq0_0104,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_023__c3,rq3g_java_023,rq0_0104,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_023__c4,rq3g_java_023,rq0_0104,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_023__c5,rq3g_java_023,rq0_0104,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_023__c6,rq3g_java_023,rq0_0104,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_024__c1,rq3g_java_024,rq0_0026,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_024__c2,rq3g_java_024,rq0_0026,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_024__c3,rq3g_java_024,rq0_0026,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_024__c4,rq3g_java_024,rq0_0026,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_024__c5,rq3g_java_024,rq0_0026,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_024__c6,rq3g_java_024,rq0_0026,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_025__c1,rq3g_java_025,rq0_0112,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_025__c2,rq3g_java_025,rq0_0112,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_025__c3,rq3g_java_025,rq0_0112,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_025__c4,rq3g_java_025,rq0_0112,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_025__c5,rq3g_java_025,rq0_0112,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_025__c6,rq3g_java_025,rq0_0112,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_026__c1,rq3g_java_026,rq0_0179,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_026__c2,rq3g_java_026,rq0_0179,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_026__c3,rq3g_java_026,rq0_0179,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_026__c4,rq3g_java_026,rq0_0179,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_026__c5,rq3g_java_026,rq0_0179,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_026__c6,rq3g_java_026,rq0_0179,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_027__c1,rq3g_java_027,rq0_0038,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_027__c2,rq3g_java_027,rq0_0038,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_027__c3,rq3g_java_027,rq0_0038,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_027__c4,rq3g_java_027,rq0_0038,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_027__c5,rq3g_java_027,rq0_0038,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_027__c6,rq3g_java_027,rq0_0038,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_028__c1,rq3g_java_028,rq0_0067,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_028__c2,rq3g_java_028,rq0_0067,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_028__c3,rq3g_java_028,rq0_0067,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_028__c4,rq3g_java_028,rq0_0067,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_028__c5,rq3g_java_028,rq0_0067,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_028__c6,rq3g_java_028,rq0_0067,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_029__c1,rq3g_java_029,rq0_0254,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_029__c2,rq3g_java_029,rq0_0254,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_029__c3,rq3g_java_029,rq0_0254,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_029__c4,rq3g_java_029,rq0_0254,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_029__c5,rq3g_java_029,rq0_0254,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_029__c6,rq3g_java_029,rq0_0254,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_030__c1,rq3g_java_030,rq0_0260,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_030__c2,rq3g_java_030,rq0_0260,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_030__c3,rq3g_java_030,rq0_0260,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_030__c4,rq3g_java_030,rq0_0260,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_030__c5,rq3g_java_030,rq0_0260,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_030__c6,rq3g_java_030,rq0_0260,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_031__c1,rq3g_java_031,rq0_0267,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_031__c2,rq3g_java_031,rq0_0267,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_031__c3,rq3g_java_031,rq0_0267,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_031__c4,rq3g_java_031,rq0_0267,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_031__c5,rq3g_java_031,rq0_0267,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_031__c6,rq3g_java_031,rq0_0267,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_032__c1,rq3g_java_032,rq0_0302,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_032__c2,rq3g_java_032,rq0_0302,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_032__c3,rq3g_java_032,rq0_0302,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_032__c4,rq3g_java_032,rq0_0302,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_032__c5,rq3g_java_032,rq0_0302,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_032__c6,rq3g_java_032,rq0_0302,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_033__c1,rq3g_java_033,rq0_0309,java,low,golden,ugly_gold,visual_only_gold,golden
rq3g_java_033__c2,rq3g_java_033,rq0_0309,java,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_033__c3,rq3g_java_033,rq0_0309,java,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_033__c4,rq3g_java_033,rq0_0309,java,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_033__c5,rq3g_java_033,rq0_0309,java,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_033__c6,rq3g_java_033,rq0_0309,java,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_034__c1,rq3g_java_034,rq0_0188,java,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_java_034__c2,rq3g_java_034,rq0_0188,java,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_034__c3,rq3g_java_034,rq0_0188,java,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_034__c4,rq3g_java_034,rq0_0188,java,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_034__c5,rq3g_java_034,rq0_0188,java,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_034__c6,rq3g_java_034,rq0_0188,java,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_035__c1,rq3g_java_035,rq0_0181,java,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_java_035__c2,rq3g_java_035,rq0_0181,java,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_035__c3,rq3g_java_035,rq0_0181,java,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_035__c4,rq3g_java_035,rq0_0181,java,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_035__c5,rq3g_java_035,rq0_0181,java,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_035__c6,rq3g_java_035,rq0_0181,java,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_036__c1,rq3g_java_036,rq0_0113,java,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_java_036__c2,rq3g_java_036,rq0_0113,java,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_036__c3,rq3g_java_036,rq0_0113,java,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_036__c4,rq3g_java_036,rq0_0113,java,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_036__c5,rq3g_java_036,rq0_0113,java,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_036__c6,rq3g_java_036,rq0_0113,java,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_037__c1,rq3g_java_037,rq0_0213,java,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_java_037__c2,rq3g_java_037,rq0_0213,java,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_037__c3,rq3g_java_037,rq0_0213,java,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_037__c4,rq3g_java_037,rq0_0213,java,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_037__c5,rq3g_java_037,rq0_0213,java,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_037__c6,rq3g_java_037,rq0_0213,java,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_038__c1,rq3g_java_038,rq0_0233,java,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_java_038__c2,rq3g_java_038,rq0_0233,java,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_038__c3,rq3g_java_038,rq0_0233,java,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_038__c4,rq3g_java_038,rq0_0233,java,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_038__c5,rq3g_java_038,rq0_0233,java,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_038__c6,rq3g_java_038,rq0_0233,java,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_039__c1,rq3g_java_039,rq0_0284,java,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_java_039__c2,rq3g_java_039,rq0_0284,java,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_039__c3,rq3g_java_039,rq0_0284,java,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_039__c4,rq3g_java_039,rq0_0284,java,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_039__c5,rq3g_java_039,rq0_0284,java,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_039__c6,rq3g_java_039,rq0_0284,java,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_040__c1,rq3g_java_040,rq0_0301,java,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_java_040__c2,rq3g_java_040,rq0_0301,java,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_040__c3,rq3g_java_040,rq0_0301,java,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_040__c4,rq3g_java_040,rq0_0301,java,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_040__c5,rq3g_java_040,rq0_0301,java,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_040__c6,rq3g_java_040,rq0_0301,java,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_041__c1,rq3g_java_041,rq0_0123,java,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_java_041__c2,rq3g_java_041,rq0_0123,java,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
