base_id,rq0_id,language,score_stratum,variant,semantic_integrity,visual_quality,source_sha256,image_path,image_width,image_height,source_lines,visual_rows,continuation_rows,char_width,glyph_height,row_height,background,remove_indent,remove_blank_lines,pixel_std,nonblank,image_sha256
rq3g_cuda_050,dorn_cuda_102,cuda,mid,golden,gold,clean,ac6377d4598e94abe2c46a17b803e275a2b8953e8f33135fa13ceb1e1dbc0a97,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_050.png,1028,1070,50,50,0,12,15,21,#272822,False,False,32.43915142672207,True,e669cad6c57de0a0d404c0b30c7271116ba79f6fac327d46d91a0b7a0b4f70bf
rq3g_cuda_050,dorn_cuda_102,cuda,mid,ugly_gold,gold,ugly,ac6377d4598e94abe2c46a17b803e275a2b8953e8f33135fa13ceb1e1dbc0a97,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_050.png,676,661,50,43,1,11,13,15,#ffffff,True,True,55.281964596678755,True,8e3988635e0824c7e975d58a26b2af393b393faf174dcbac6d36689e94ad0d20
rq3g_cuda_050,dorn_cuda_102,cuda,mid,beautiful_trash,trash,clean,32779e07bd23c74d6e086e9c9b3794ef387ceec8c3e8c88a6c09fd14f0365004,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_050.png,1028,1217,50,57,7,12,15,21,#272822,False,False,44.529724509299946,True,c2a35db3209a67d92374e78746f26be64d36a3cd8d27b652a87cc36ac9f7e32f
rq3g_cuda_050,dorn_cuda_102,cuda,mid,ugly_trash,trash,ugly,32779e07bd23c74d6e086e9c9b3794ef387ceec8c3e8c88a6c09fd14f0365004,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_050.png,676,766,50,50,8,11,13,15,#ffffff,True,True,74.58785482016312,True,073422010db28c92a0993f544f3800388f924f608160759927080bef5783f0b7
rq3g_cuda_051,dorn_cuda_113,cuda,mid,golden,gold,clean,77bd6173c1feb32a7dd4c05bf2f0bc154965ace6f7cd586f4586c303e20902af,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_051.png,1028,1175,50,55,5,12,15,21,#272822,False,False,40.14062690701065,True,1ebb7cd69f10d8cf9ac6648502530b53e6ce52b9d1650a5df1c68c4ed4b77f60
rq3g_cuda_051,dorn_cuda_113,cuda,mid,ugly_gold,gold,ugly,77bd6173c1feb32a7dd4c05bf2f0bc154965ace6f7cd586f4586c303e20902af,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_051.png,676,721,50,47,9,11,13,15,#ffffff,True,True,77.62252416676256,True,5e1bb0127a5ff184bbd143915953ff28ccacd823eee5435ae406e09788b922c5
rq3g_cuda_051,dorn_cuda_113,cuda,mid,beautiful_trash,trash,clean,ff53d1287a2648fdea57fbd35e1ba660e1f8bbf8a6a1e871a08ff98027c68920,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_051.png,1028,1763,50,83,33,12,15,21,#272822,False,False,57.3133429894314,True,a60454e6c6b84f3529f3639cbb8e042339dccf7f356e6233c20573ccc5b11dd5
rq3g_cuda_051,dorn_cuda_113,cuda,mid,ugly_trash,trash,ugly,ff53d1287a2648fdea57fbd35e1ba660e1f8bbf8a6a1e871a08ff98027c68920,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_051.png,676,1396,50,92,54,11,13,15,#ffffff,True,True,87.55633773514516,True,edde2a2dd8d29e6652bc925d030cf840e7aeec21af41ef083b2dbfbde9756146
rq3g_cuda_052,dorn_cuda_097,cuda,mid,golden,gold,clean,c72edfd7de1f03e824df202f4b29a07960e09c506efdf37e8fafc6315d101796,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_052.png,1028,251,10,11,1,12,15,21,#272822,False,False,39.89326700889466,True,2dac941878f0bb83adcf0f14748d7c5743a8e948daececfc3b380f1ad001f7ed
rq3g_cuda_052,dorn_cuda_097,cuda,mid,ugly_gold,gold,ugly,c72edfd7de1f03e824df202f4b29a07960e09c506efdf37e8fafc6315d101796,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_052.png,676,166,10,10,2,11,13,15,#ffffff,True,True,75.50156623290253,True,f36ac27d19d5c1595d2b6d1f6ad1d8e0c0dd6982156a9a5121d2bf970010f58c
rq3g_cuda_052,dorn_cuda_097,cuda,mid,beautiful_trash,trash,clean,cb9ef06ce9449bc4c0142e0175351ef7840a9610783179c262838aacbfe0ca06,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_052.png,1028,377,10,17,7,12,15,21,#272822,False,False,58.02546900804608,True,5bb0c3a54a3d2fcc51538cdd204e7f5a314bfa0f374eff78ebb1bb59a618f166
rq3g_cuda_052,dorn_cuda_097,cuda,mid,ugly_trash,trash,ugly,cb9ef06ce9449bc4c0142e0175351ef7840a9610783179c262838aacbfe0ca06,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_052.png,676,316,10,20,12,11,13,15,#ffffff,True,True,86.87451272895595,True,91faaa35a6b5d8431d6ef97de25024adbdea4110071567e90a411876817ae373
rq3g_cuda_053,dorn_cuda_104,cuda,mid,golden,gold,clean,a4e7e8e79f088b417e1ed4ff07ca61c24293b47d4363dbc8a2fb9f7ecd180943,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_053.png,1028,629,27,29,2,12,15,21,#272822,False,False,39.40544993501674,True,f0e5e2a68bca74a1798e47d9829eeedaf253f0b889ade76d4ff7441782273905
rq3g_cuda_053,dorn_cuda_104,cuda,mid,ugly_gold,gold,ugly,a4e7e8e79f088b417e1ed4ff07ca61c24293b47d4363dbc8a2fb9f7ecd180943,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_053.png,676,421,27,27,5,11,13,15,#ffffff,True,True,70.29354408052659,True,a6360a5abb114a2dc32200c6476f38faac3ee5e63aa9be9c711a4ee7be7c706a
rq3g_cuda_053,dorn_cuda_104,cuda,mid,beautiful_trash,trash,clean,e90fe3924eec13acc4821d58a788059a3f6db3722fd2dbe8059f89c700b9be6a,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_053.png,1028,776,27,36,9,12,15,21,#272822,False,False,51.38061540294721,True,809bcf4a53e8e070c53f3d1c1fd1f1db30f84932f3bc267c1e7726cc424ac761
rq3g_cuda_053,dorn_cuda_104,cuda,mid,ugly_trash,trash,ugly,e90fe3924eec13acc4821d58a788059a3f6db3722fd2dbe8059f89c700b9be6a,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_053.png,676,541,27,35,13,11,13,15,#ffffff,True,True,83.03980266558524,True,4e3c4adda389dbc7ed9ac3a0fc120e0123357893a04749c050ac36f5165a4e02
rq3g_cuda_054,dorn_cuda_002,cuda,mid,golden,gold,clean,b35804c8e217db55a79df216dd893c235088b1b5a4b6c6d37bce2cb20347815f,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_054.png,1028,188,8,8,0,12,15,21,#272822,False,False,32.79371404784989,True,36dbc7915529ecf7223f51a94906dd2893073d82f911d1bcde684bbf61b79ff4
rq3g_cuda_054,dorn_cuda_002,cuda,mid,ugly_gold,gold,ugly,b35804c8e217db55a79df216dd893c235088b1b5a4b6c6d37bce2cb20347815f,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_054.png,676,136,8,8,0,11,13,15,#ffffff,True,True,58.249022649754146,True,b75fa1fe6454324e2f8dc2d6439f73e8907933e1482f8d066fa17e3e919a87bf
rq3g_cuda_054,dorn_cuda_002,cuda,mid,beautiful_trash,trash,clean,5fff16f18a8f6ada58b2a6230df79c636dd1aab985f2eaf460add76c22b1e9c8,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_054.png,1028,209,8,9,1,12,15,21,#272822,False,False,43.697141212648056,True,4ff64e881ee011f7d7be8956fdb07bda06c4dc93645d7c553b9a175d55575fd3
rq3g_cuda_054,dorn_cuda_002,cuda,mid,ugly_trash,trash,ugly,5fff16f18a8f6ada58b2a6230df79c636dd1aab985f2eaf460add76c22b1e9c8,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_054.png,676,151,8,9,1,11,13,15,#ffffff,True,True,70.68709771961899,True,bd7de1b92293f1f3df78808dbf7ab1ac12769b5443fe4bd7bf5566d0ee197211
rq3g_cuda_055,dorn_cuda_048,cuda,mid,golden,gold,clean,83080e180548011c7f5f2d33072102aad8ceff5219f7279b5d9442f6a05c4276,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_055.png,1028,755,30,35,5,12,15,21,#272822,False,False,38.2843330354587,True,905352f24fdf3fc18507726295a098faf28f976945d531bd9cc7d2e43ec8abb7
rq3g_cuda_055,dorn_cuda_048,cuda,mid,ugly_gold,gold,ugly,83080e180548011c7f5f2d33072102aad8ceff5219f7279b5d9442f6a05c4276,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_055.png,676,421,30,27,5,11,13,15,#ffffff,True,True,68.17670881611774,True,7479fad41906c76dcff54687e6432c651381229d199a7436a2e64c7ad0f78be9
rq3g_cuda_055,dorn_cuda_048,cuda,mid,beautiful_trash,trash,clean,644732acb5a510310e52b60c21e0d4e36044f921023790cd8715a12c0f16ba55,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_055.png,1028,965,30,45,15,12,15,21,#272822,False,False,52.255703591916664,True,e13dd766cffb1792aa345825e3b01449115185e83f6d7f3253f5e7afe1145261
rq3g_cuda_055,dorn_cuda_048,cuda,mid,ugly_trash,trash,ugly,644732acb5a510310e52b60c21e0d4e36044f921023790cd8715a12c0f16ba55,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_055.png,676,616,30,40,18,11,13,15,#ffffff,True,True,85.38288308052158,True,0c24b29ca56161c64096e09074a811e01bf617abaeb00cb15ad6c41ce746dc5f
rq3g_cuda_056,dorn_cuda_029,cuda,mid,golden,gold,clean,db5029e27a8fab398ef7a5560609ebd87e9ae8a238e3dd6ff12fac1eed509713,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_056.png,1028,230,10,10,0,12,15,21,#272822,False,False,28.981486397164435,True,5eac61115a896b8cd8c6cb181327bf084cadecf396f97fceee525ecfbcb0cc95
rq3g_cuda_056,dorn_cuda_029,cuda,mid,ugly_gold,gold,ugly,db5029e27a8fab398ef7a5560609ebd87e9ae8a238e3dd6ff12fac1eed509713,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_056.png,676,166,10,10,1,11,13,15,#ffffff,True,True,49.35349136065812,True,afa7d2a815c237eca1765807eb614515a680ea295c94895396fd9a09a4521e89
rq3g_cuda_056,dorn_cuda_029,cuda,mid,beautiful_trash,trash,clean,43afabb65b3e234f6697a901a3bb80ecf3ba4d9739c5de74f7b9493fed8e4768,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_056.png,1028,251,10,11,1,12,15,21,#272822,False,False,52.306503430880205,True,fe557a08cdc83e7ac2955ccb9f8345405bf68f01f05e0932b7a46dfb8d0c9692
rq3g_cuda_056,dorn_cuda_029,cuda,mid,ugly_trash,trash,ugly,43afabb65b3e234f6697a901a3bb80ecf3ba4d9739c5de74f7b9493fed8e4768,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_056.png,676,196,10,12,3,11,13,15,#ffffff,True,True,80.18140339094484,True,b610b8a05a2fc48b010d683ff98748c94931aacb5d5ea56fd1208323fe545baa
rq3g_cuda_057,dorn_cuda_117,cuda,mid,golden,gold,clean,4133d2cd3d41e7e5d6550495243f3b8b0d4622bf5d3c0b5d7b049b90c9d6f831,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_057.png,1028,734,30,34,4,12,15,21,#272822,False,False,44.73426963337448,True,6aeeb218bf779c134320387e232d3eebb6eb1f8206fe67222ee08cd318759f43
rq3g_cuda_057,dorn_cuda_117,cuda,mid,ugly_gold,gold,ugly,4133d2cd3d41e7e5d6550495243f3b8b0d4622bf5d3c0b5d7b049b90c9d6f831,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_057.png,676,451,30,29,4,11,13,15,#ffffff,True,True,77.435245913557,True,fe6a7f6684ffcdd09afa929a3a6592b14ce9f5c621e675ff6bfac9f3a41b47e4
rq3g_cuda_057,dorn_cuda_117,cuda,mid,beautiful_trash,trash,clean,c3880c3f6414328df92ec82bf25d1e3b04258f9312b83dfecae61c27cb4d9c60,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_057.png,1028,1049,30,49,19,12,15,21,#272822,False,False,48.48005390940222,True,7e4de3dc86140affeab7f2b1b928f3ba176a5068a3c2693fbc8dbbcb6e67c236
rq3g_cuda_057,dorn_cuda_117,cuda,mid,ugly_trash,trash,ugly,c3880c3f6414328df92ec82bf25d1e3b04258f9312b83dfecae61c27cb4d9c60,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_057.png,676,676,30,44,19,11,13,15,#ffffff,True,True,80.75206385843207,True,2c24150b75e0f3b98e29ac174cafe005611b8887fdb824f3ea8ec333b63ea10d
rq3g_cuda_058,dorn_cuda_101,cuda,mid,golden,gold,clean,7ad989e1a5ea01826a365b2034c0151bdf6c42b5cd67f7df588146944a559886,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_058.png,1028,650,28,30,2,12,15,21,#272822,False,False,35.265917364921975,True,4bdad9bebf8a6d5ab118a15285225e0ef5a3d4a1df5ccf8ac2e18eb160fec0db
rq3g_cuda_058,dorn_cuda_101,cuda,mid,ugly_gold,gold,ugly,7ad989e1a5ea01826a365b2034c0151bdf6c42b5cd67f7df588146944a559886,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_058.png,676,376,28,24,3,11,13,15,#ffffff,True,True,69.92149687227469,True,881cfed12ffa5c03e8a323a81998f226d2ef5b24f470ef5077c306b92e870fbe
rq3g_cuda_058,dorn_cuda_101,cuda,mid,beautiful_trash,trash,clean,10e9588b6f1d7e562f62afd5a14fc7676e7ced9f864e5b845bfbaa2f4e8fc963,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_058.png,1028,860,28,40,12,12,15,21,#272822,False,False,50.602662714933835,True,3e884393b8ea67bd4c1c746f643a71108929a4d4ee4c7d75e056ec9f39db69b4
rq3g_cuda_058,dorn_cuda_101,cuda,mid,ugly_trash,trash,ugly,10e9588b6f1d7e562f62afd5a14fc7676e7ced9f864e5b845bfbaa2f4e8fc963,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_058.png,676,601,28,39,18,11,13,15,#ffffff,True,True,82.56828400327993,True,a3df71d0c5dd69aaaf2c5e6ff9331a8408c2cad130ca7446e92964da2598aa01
rq3g_cuda_059,dorn_cuda_044,cuda,mid,golden,gold,clean,31c42bbab2ce5f36de95cd71cb22aa701563a7ded5d737179a1f9bbfb84e5f3a,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_059.png,1028,650,29,30,1,12,15,21,#272822,False,False,30.463975687088574,True,d19899539f42a73ca1a566e26b2b013f8a55da78304a58f1aa93c3312d3b98a8
rq3g_cuda_059,dorn_cuda_044,cuda,mid,ugly_gold,gold,ugly,31c42bbab2ce5f36de95cd71cb22aa701563a7ded5d737179a1f9bbfb84e5f3a,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_059.png,676,331,29,21,1,11,13,15,#ffffff,True,True,56.56161238633788,True,bddd6491be019fc2126d4f61c5fcca4f3b01c2bcee2d0270adf48511d0c9af0a
rq3g_cuda_059,dorn_cuda_044,cuda,mid,beautiful_trash,trash,clean,147836b747d5649a108174faa3556de41b9249b59b6e7333695ceb7f950fa865,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_059.png,1028,902,29,42,13,12,15,21,#272822,False,False,51.26604251660658,True,60c25d45d6cf24d02b233e56c9ae9f2ade77a4602caf23f37e13ae75f4f55668
rq3g_cuda_059,dorn_cuda_044,cuda,mid,ugly_trash,trash,ugly,147836b747d5649a108174faa3556de41b9249b59b6e7333695ceb7f950fa865,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_059.png,676,586,29,38,18,11,13,15,#ffffff,True,True,82.83131370381098,True,2c86ae7e1c91dd33dd930a77617e0f8c52afd35934170f475c20d0df313533e6
rq3g_cuda_060,dorn_cuda_085,cuda,mid,golden,gold,clean,91dfa365fe3b2707d61757044efcdf55eef4a55e747b76f3bfe6aed87849e760,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_060.png,1028,251,10,11,1,12,15,21,#272822,False,False,39.80546393331427,True,06cd24aab27ee656a28c7987b677abae0d7cd402a8bb8ff531f63c978e2e800d
rq3g_cuda_060,dorn_cuda_085,cuda,mid,ugly_gold,gold,ugly,91dfa365fe3b2707d61757044efcdf55eef4a55e747b76f3bfe6aed87849e760,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_060.png,676,196,10,12,2,11,13,15,#ffffff,True,True,63.2972123750907,True,261e5f81457b931490daf04f96f45b73a46656fbc90871b631a38141d53edd3c
rq3g_cuda_060,dorn_cuda_085,cuda,mid,beautiful_trash,trash,clean,5a9f4e4c58f1839e27029301c3e1b323adc06265bd26463117f6364c5c7a52cb,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_060.png,1028,356,10,16,6,12,15,21,#272822,False,False,58.8537429518917,True,c00b38f0096ba4c38b4ff77d415630572c14c2edb7f0b33c252c9c4eb9c39022
rq3g_cuda_060,dorn_cuda_085,cuda,mid,ugly_trash,trash,ugly,5a9f4e4c58f1839e27029301c3e1b323adc06265bd26463117f6364c5c7a52cb,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_060.png,676,331,10,21,11,11,13,15,#ffffff,True,True,83.27269709419255,True,32e06abd47568d607bf1ab0ed60434c1329f8bef9b2864b60db4d40e7fd7bdb7
rq3g_cuda_061,dorn_cuda_080,cuda,mid,golden,gold,clean,f2ffb781c3d83745dbe2779b0f9558fc6ee789af18b30ef4c288ac332eb79f05,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_061.png,1028,230,10,10,0,12,15,21,#272822,False,False,26.824166771810535,True,0d81bfc253bd66893dc33404f3b797e8b7c2fbfd24aace0acf014041bd852b54
rq3g_cuda_061,dorn_cuda_080,cuda,mid,ugly_gold,gold,ugly,f2ffb781c3d83745dbe2779b0f9558fc6ee789af18b30ef4c288ac332eb79f05,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_061.png,676,151,10,9,0,11,13,15,#ffffff,True,True,45.51014980573168,True,99f2acf4d88105fe3a9653ed3fdcf40611fce79e622443aaf0e6639c8f6a71d8
rq3g_cuda_061,dorn_cuda_080,cuda,mid,beautiful_trash,trash,clean,b663681ae91d2846a702269633694ee4f5d37e7c78ca39ba08f443474877b1df,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_061.png,1028,314,10,14,4,12,15,21,#272822,False,False,49.44573599529187,True,6c78a8f3e90dee799ef8acc862230d818611805cf59a3d240e2f5204382e3ea2
rq3g_cuda_061,dorn_cuda_080,cuda,mid,ugly_trash,trash,ugly,b663681ae91d2846a702269633694ee4f5d37e7c78ca39ba08f443474877b1df,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_061.png,676,241,10,15,6,11,13,15,#ffffff,True,True,75.93813732741604,True,932abd63dbff4087f13bb0c09c2a4849b13452e26dac17b67730acc7d4f88709
rq3g_cuda_062,dorn_cuda_059,cuda,mid,golden,gold,clean,0c726c31831f5163d47de5356bca132507eb667129e0d840a58759f7c535f669,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_062.png,1028,1133,50,53,3,12,15,21,#272822,False,False,40.515366407381926,True,6e34779f8af067616b477cb0a21b4e91f45bc2a355b78e232a31cf3dc86e1060
rq3g_cuda_062,dorn_cuda_059,cuda,mid,ugly_gold,gold,ugly,0c726c31831f5163d47de5356bca132507eb667129e0d840a58759f7c535f669,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_062.png,676,706,50,46,3,11,13,15,#ffffff,True,True,68.46116564095837,True,e365f7722033d91e5af16f2f134537d89e8e8bbd246ce1e640f38a0809bcb057
rq3g_cuda_062,dorn_cuda_059,cuda,mid,beautiful_trash,trash,clean,f292b566dd6e716092a7ea61166c28310797a2c1d8b322d432293f495f717b5c,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_062.png,1028,1532,50,72,22,12,15,21,#272822,False,False,55.77808400260566,True,db5718a8f6e443ddb5be68f92532c79b9fc09648c26fbd1b5eca2403517218d7
rq3g_cuda_062,dorn_cuda_059,cuda,mid,ugly_trash,trash,ugly,f292b566dd6e716092a7ea61166c28310797a2c1d8b322d432293f495f717b5c,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_062.png,676,1261,50,83,40,11,13,15,#ffffff,True,True,81.71944169980888,True,ddfc558dcd9d443a3886cd11d90967c0ac52ad72cead9a6686002b5ee32ffc5a
rq3g_cuda_063,dorn_cuda_083,cuda,mid,golden,gold,clean,b096f400a4b0e147e55c2be73eb2f411555d65f7f61490bef491c5962c0f0b85,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_063.png,1028,650,30,30,0,12,15,21,#272822,False,False,52.842884756452264,True,1455f7b76cc2a354c60a803b132d0559910fe37bd3786e9cf1a3f2bec128000d
rq3g_cuda_063,dorn_cuda_083,cuda,mid,ugly_gold,gold,ugly,b096f400a4b0e147e55c2be73eb2f411555d65f7f61490bef491c5962c0f0b85,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_063.png,676,466,30,30,0,11,13,15,#ffffff,True,True,81.00651673742094,True,ea40d8d7cba9accd89982efc54786a655db33ed5fcfb23ccdd6dbb0da4b19a55
rq3g_cuda_063,dorn_cuda_083,cuda,mid,beautiful_trash,trash,clean,36e3938bb257e7f013b676951163ab9cae6d79097fc54e1693e7c54290446c84,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_063.png,1028,650,30,30,0,12,15,21,#272822,False,False,45.0305169892769,True,1047dadb356d54ff44da530716febf8bd7fa403235308a2d49453672654c8f00
rq3g_cuda_063,dorn_cuda_083,cuda,mid,ugly_trash,trash,ugly,36e3938bb257e7f013b676951163ab9cae6d79097fc54e1693e7c54290446c84,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_063.png,676,466,30,30,0,11,13,15,#ffffff,True,True,72.21542588268483,True,864516c55c774035ec5559af66c3258f28b0cec234c2a036bb0901b709355e72
rq3g_cuda_064,dorn_cuda_014,cuda,mid,golden,gold,clean,75512ae4af74450cf993e2db6cbd4c6b7ac03a3bbc86749e4dd58deceb0709bc,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_064.png,1028,734,30,34,4,12,15,21,#272822,False,False,41.77235630127387,True,c3a6d346524bb4f0e2b7a6639f6552db77315e59a0a31a8195311a9a33c6ba94
rq3g_cuda_064,dorn_cuda_014,cuda,mid,ugly_gold,gold,ugly,75512ae4af74450cf993e2db6cbd4c6b7ac03a3bbc86749e4dd58deceb0709bc,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_064.png,676,481,30,31,6,11,13,15,#ffffff,True,True,74.67159295536852,True,869300d58d7981de6f63f1c91df2a936182b0b8accef0164a01bb8111f494852
rq3g_cuda_064,dorn_cuda_014,cuda,mid,beautiful_trash,trash,clean,910d9da3a72d997158f8bbb92583a66dea0d3adfb0f46279ac5d05a4f153eff3,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_064.png,1028,1049,30,49,19,12,15,21,#272822,False,False,56.76336497128591,True,2fec1e154027ab12f4f955952fd3903968cf399114567e3ffb5a00becd7b0ab2
rq3g_cuda_064,dorn_cuda_014,cuda,mid,ugly_trash,trash,ugly,910d9da3a72d997158f8bbb92583a66dea0d3adfb0f46279ac5d05a4f153eff3,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_064.png,676,796,30,52,27,11,13,15,#ffffff,True,True,86.68720805663548,True,be70c4927981c1eb4ab30746300be16b1cc3d288d1c66a8179dd12a1b1ccdd2e
rq3g_cuda_065,dorn_cuda_015,cuda,mid,golden,gold,clean,06d5ccaed70f42272656c0cd771fdf925e7b773cdace6bce6120b275d9571d31,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_065.png,1028,734,29,34,5,12,15,21,#272822,False,False,40.570427945736014,True,8c74a21843df2d4eea16c067a08247134302e6efcee6ed6e10a04cab29cd4604
rq3g_cuda_065,dorn_cuda_015,cuda,mid,ugly_gold,gold,ugly,06d5ccaed70f42272656c0cd771fdf925e7b773cdace6bce6120b275d9571d31,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_065.png,676,421,29,27,7,11,13,15,#ffffff,True,True,71.13171230215393,True,beae986e5708fb545fcafa6ffcf86c0ab420417dff4e03b430aa8147d3520e0b
rq3g_cuda_065,dorn_cuda_015,cuda,mid,beautiful_trash,trash,clean,4c90596eeaadd4e6100e2d21062a8963b76af8edb9dbda991f007220c9dc00fb,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_065.png,1028,965,29,45,16,12,15,21,#272822,False,False,53.708891129349006,True,7ec1252815e1c8c9f80cc88e950798d70d0ed77a9a4bd14426aef5866a275d35
rq3g_cuda_065,dorn_cuda_015,cuda,mid,ugly_trash,trash,ugly,4c90596eeaadd4e6100e2d21062a8963b76af8edb9dbda991f007220c9dc00fb,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_065.png,676,646,29,42,22,11,13,15,#ffffff,True,True,86.15566842208527,True,dc1433f547fda8fb2a55c9cb8cd2099f39f0f75e70b7b637f83eda20449bd70a
rq3g_cuda_066,dorn_cuda_018,cuda,mid,golden,gold,clean,778b0352d02b51fdbfd2b8ac282f4d923f0aa7c18ce482f9f4ab45228e525c87,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_066.png,1028,713,30,33,3,12,15,21,#272822,False,False,43.056677308647615,True,8acfed282d8b40d54479be0634d05e4f4b67f063ee79c7fdb2d4b5b1a6482074
rq3g_cuda_066,dorn_cuda_018,cuda,mid,ugly_gold,gold,ugly,778b0352d02b51fdbfd2b8ac282f4d923f0aa7c18ce482f9f4ab45228e525c87,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_066.png,676,391,30,25,6,11,13,15,#ffffff,True,True,75.9562087304105,True,259d2a8afddbb5b53829fe941b49632b82ab11b81712d6d67f085d18367eb9f7
